source_file,strategy_display,strategy,asset,timeframe,annualization_metric,annualized_return_pct,roi_per_day_pct,win_rate_percent,profit_factor,gross_drawdown_percent,total_trades,deployment_status,time_period_checked,time_start,time_end,fees_exchange,data_source,status_group,credibility_score,flags,eligible_for_paper,promotion_gate,oos_status,paper_trade_recommendation
combo_strategy_results_good.csv,Momentum V2 BINANCEUSDT.P 2026-04-03,Momentum V2,ADA,4h,ROI_Annual_Percent,36.79,0.1008,67.69,7.28,13.35,294,PAPER_TRADE,2233_days,20-02-2020,02-04-2026,0.06%,tv_backtester_jan_2024,PAPER_ONLY,62.53,,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,Breakout Retest BINANCEUSDT.P 2026-04-03,Breakout Retest,BTC,4h,ROI_Annual_Percent,27.41,0.0751,78.81,7.11,12.94,302,PAPER_TRADE,2359_days,06-10-2019,22-03-2026,0.06%,tv_backtester_jan_2024,PAPER_ONLY,62.36,,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_cagr.csv,4 Hull MA Cross Volume BINANCEUSDT.P 2026-04-06,4 Hull MA Cross Volume,BNB,4h,CAGR_Percent,46.47,0.1045,76.11,9.52,10.6,293,PAPER_TRADE,2239_days,17-02-2020,06-04-2026,0.06%,tv_backtester_jan_2024,PAPER_ONLY,61.91,SCREENING_ONLY_SOURCE,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_cagr2.csv,4 Hull MA Cross Volume BINANCEUSDT.P 2026-04-06,4 Hull MA Cross Volume,BNB,4h,CAGR_Percent,46.47,0.1045,76.11,9.52,10.6,293,PAPER_TRADE,2239_days,17-02-2020,06-04-2026,0.06%,tv_backtester_jan_2024,PAPER_ONLY,61.91,SCREENING_ONLY_SOURCE,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_cagr.csv,4 Hull MA Cross Volume BINANCEUSDT.P 2026-04-06,4 Hull MA Cross Volume,AVAX,4h,CAGR_Percent,90.89,0.1772,83.45,7.84,14.19,290,TIER_2,1993_days,16-10-2020,02-04-2026,0.06%,tv_backtester_jan_2024,PAPER_BORDERLINE,61.81,SCREENING_ONLY_SOURCE,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_cagr2.csv,4 Hull MA Cross Volume BINANCEUSDT.P 2026-04-06,4 Hull MA Cross Volume,AVAX,4h,CAGR_Percent,90.89,0.1772,83.45,7.84,14.19,290,TIER_2,1993_days,16-10-2020,02-04-2026,0.06%,tv_backtester_jan_2024,PAPER_BORDERLINE,61.81,SCREENING_ONLY_SOURCE,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,Breakout Retest BINANCEUSDT 2026-04-03,Breakout Retest,BNB,4h,ROI_Annual_Percent,19.93,0.0546,54.78,6.85,13.32,356,PAPER_TRADE,3039_days,25-11-2017,22-03-2026,0.06%,tv_backtester_jan_2024,PAPER_ONLY,61.8,,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,6 BB Squeeze V2 BINANCEUSDT 2026-04-02,6 BB Squeeze V2,DOT,1h,ROI_Annual_Percent,41.02,0.1124,85.19,9.54,7.96,135,PAPER_TRADE,1256_days,13-10-2022,22-03-2026,0.06%,tv_backtester_jan_2024,PAPER_ONLY,61.7,"NON_4H,LOW_TRADES",False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,Momentum V2 BINANCEUSDT.P 2026-04-03 (1),Momentum V2,SOL,4h,ROI_Annual_Percent,49.13,0.1346,65.85,7.21,14.29,284,PAPER_TRADE,2003_days,06-10-2020,01-04-2026,0.06%,tv_backtester_jan_2024,PAPER_ONLY,61.63,,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,Momentum V2 BINANCEUSDT.P 2026-04-03,Momentum V2,SOL,4h,ROI_Annual_Percent,49.13,0.1346,65.85,7.21,14.29,284,PAPER_TRADE,2003_days,06-10-2020,01-04-2026,0.06%,tv_backtester_jan_2024,PAPER_ONLY,61.63,,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,HA Trend BINANCEUSDT 2026-04-03,HA Trend,DOT,4h,ROI_Annual_Percent,138.41,0.3792,77.45,6.77,16.13,541,TIER_2,2032_days,07-09-2020,01-04-2026,0.06%,tv_backtester_jan_2024,PAPER_BORDERLINE,61.35,,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,Engulfing V2 BINANCEUSDT.P 2026-04-03,Engulfing V2,DOT,4h,ROI_Annual_Percent,35.71,0.0978,77.4,7.09,13.2,177,PAPER_TRADE,2025_days,13-09-2020,31-03-2026,0.06%,tv_backtester_jan_2024,PAPER_ONLY,60.72,LOW_TRADES,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,Engulfing V2 BINANCEUSDT.P 2026-04-03,Engulfing V2,LINK,4h,ROI_Annual_Percent,34.31,0.094,82.07,7.06,13.69,184,PAPER_TRADE,2189_days,20-03-2020,19-03-2026,0.06%,tv_backtester_jan_2024,PAPER_ONLY,60.2,LOW_TRADES,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_cagr.csv,1 Aroon Oscillator Fusion BINANCEUSDT.P 2026-04-06,1 Aroon Oscillator Fusion,BTC,4h,CAGR_Percent,353.86,0.415,83.86,6.41,18.09,1351,TIER_2,2385_days,19-09-2019,01-04-2026,0.06%,tv_backtester_jan_2024,PAPER_BORDERLINE,60.06,SCREENING_ONLY_SOURCE,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_cagr2.csv,1 Aroon Oscillator Fusion BINANCEUSDT.P 2026-04-06,1 Aroon Oscillator Fusion,BTC,4h,CAGR_Percent,353.86,0.415,83.86,6.41,18.09,1351,TIER_2,2385_days,19-09-2019,01-04-2026,0.06%,tv_backtester_jan_2024,PAPER_BORDERLINE,60.06,SCREENING_ONLY_SOURCE,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_cagr.csv,1 Aroon Oscillator Fusion BINANCEUSDT.P 2026-04-06,1 Aroon Oscillator Fusion,BNB,4h,CAGR_Percent,364.67,0.4215,76.09,6.83,16.83,1146,TIER_2,2235_days,17-02-2020,01-04-2026,0.06%,tv_backtester_jan_2024,PAPER_BORDERLINE,59.79,SCREENING_ONLY_SOURCE,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_cagr2.csv,1 Aroon Oscillator Fusion BINANCEUSDT.P 2026-04-06,1 Aroon Oscillator Fusion,BNB,4h,CAGR_Percent,364.67,0.4215,76.09,6.83,16.83,1146,TIER_2,2235_days,17-02-2020,01-04-2026,0.06%,tv_backtester_jan_2024,PAPER_BORDERLINE,59.79,SCREENING_ONLY_SOURCE,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,VWAP Reversion BINANCEUSDT.P 2026-04-03,VWAP Reversion,LDO,4h,ROI_Annual_Percent,16.08,0.0441,78.46,5.56,8.58,65,PAPER_TRADE,1232_days,30-10-2022,16-03-2026,0.06%,tv_backtester_jan_2024,PAPER_ONLY,59.57,LOW_TRADES,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,KC Breakout BINANCEUSDT.P 2026-04-03,KC Breakout,DOT,4h,ROI_Annual_Percent,132.89,0.3641,78.36,6.66,16.33,402,TIER_2,2021_days,12-09-2020,27-03-2026,0.06%,tv_backtester_jan_2024,PAPER_BORDERLINE,58.99,,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,6 BB Squeeze V2 BINANCEUSDT 2026-04-02,6 BB Squeeze V2,NEAR,4h,ROI_Annual_Percent,24.09,0.066,45.83,5.55,9.77,96,PAPER_TRADE,1040_days,27-05-2023,01-04-2026,0.06%,tv_backtester_jan_2024,PAPER_ONLY,58.97,LOW_TRADES,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,KC Breakout BINANCEUSDT 2026-04-03,KC Breakout,LDO,4h,ROI_Annual_Percent,142.71,0.391,81.93,6.89,16.4,249,TIER_2,1386_days,15-06-2022,01-04-2026,0.06%,tv_backtester_jan_2024,PAPER_BORDERLINE,57.85,LOW_TRADES,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,Engulfing V2 BINANCEUSDT 2026-04-03,Engulfing V2,LDO,4h,ROI_Annual_Percent,44.31,0.1214,77.19,6.3,13.77,114,PAPER_TRADE,1353_days,24-06-2022,09-03-2026,0.06%,tv_backtester_jan_2024,PAPER_ONLY,57.62,LOW_TRADES,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_cagr.csv,8 Stochastic DMI Trend Fusion BINANCEUSDT.P 2026-04-06,8 Stochastic DMI Trend Fusion,ETH,4h,CAGR_Percent,26.59,0.0646,83.78,8.17,10.54,222,PAPER_TRADE,2268_days,13-01-2020,31-03-2026,0.06%,tv_backtester_jan_2024,PAPER_ONLY,57.31,"LOW_TRADES,SCREENING_ONLY_SOURCE",False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_cagr2.csv,8 Stochastic DMI Trend Fusion BINANCEUSDT.P 2026-04-06,8 Stochastic DMI Trend Fusion,ETH,4h,CAGR_Percent,26.59,0.0646,83.78,8.17,10.54,222,PAPER_TRADE,2268_days,13-01-2020,31-03-2026,0.06%,tv_backtester_jan_2024,PAPER_ONLY,57.31,"LOW_TRADES,SCREENING_ONLY_SOURCE",False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,VWAP Reversion BINANCEUSDT 2026-04-03,VWAP Reversion,LDO,4h,ROI_Annual_Percent,17.56,0.0481,76.39,5.18,10.56,72,PAPER_TRADE,1360_days,25-06-2022,16-03-2026,0.06%,tv_backtester_jan_2024,PAPER_ONLY,56.77,LOW_TRADES,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_cagr.csv,6 Keltner Channel Breakout RSI BINANCEUSDT.P 2026-04-06,6 Keltner Channel Breakout RSI,MAGIC,4h,CAGR_Percent,39.92,0.092,78.0,7.6,9.33,50,PAPER_TRADE,1061_days,03-05-2023,29-03-2026,0.06%,tv_backtester_jan_2024,PAPER_ONLY,55.22,"LOW_TRADES,SCREENING_ONLY_SOURCE",False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_cagr2.csv,6 Keltner Channel Breakout RSI BINANCEUSDT.P 2026-04-06,6 Keltner Channel Breakout RSI,MAGIC,4h,CAGR_Percent,39.92,0.092,78.0,7.6,9.33,50,PAPER_TRADE,1061_days,03-05-2023,29-03-2026,0.06%,tv_backtester_jan_2024,PAPER_ONLY,55.22,"LOW_TRADES,SCREENING_ONLY_SOURCE",False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,ADX DI Cross BINANCEUSDT 2026-04-03,ADX DI Cross,LDO,4h,ROI_Annual_Percent,65.78,0.1802,81.46,6.54,15.41,178,TIER_2,1389_days,07-06-2022,28-03-2026,0.06%,tv_backtester_jan_2024,PAPER_BORDERLINE,54.97,LOW_TRADES,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,Ichimoku V2 BINANCEUSDT.P 2026-04-03,Ichimoku V2,SOL,4h,ROI_Annual_Percent,16.44,0.045,64.91,5.21,13.43,114,PAPER_TRADE,2003_days,07-10-2020,03-04-2026,0.06%,tv_backtester_jan_2024,PAPER_ONLY,54.47,LOW_TRADES,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,Ichimoku V2 BINANCEUSDT.P 2026-04-03 (1),Ichimoku V2,SOL,4h,ROI_Annual_Percent,16.44,0.045,64.91,5.21,13.43,114,PAPER_TRADE,2003_days,07-10-2020,03-04-2026,0.06%,tv_backtester_jan_2024,PAPER_ONLY,54.47,LOW_TRADES,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,39 Chandelier Exit BINANCEUSDT 2026-04-03,Chandelier Exit,LDO,4h,ROI_Annual_Percent,79.75,0.2185,81.18,6.41,16.51,186,TIER_2,1396_days,31-05-2022,27-03-2026,0.06%,tv_backtester_jan_2024,PAPER_BORDERLINE,54.03,LOW_TRADES,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,HA Trend BINANCEUSDT.P 2026-04-03,HA Trend,SUI,4h,ROI_Annual_Percent,155.53,0.4261,81.82,5.72,19.72,264,TIER_2,1044_days,23-05-2023,02-04-2026,0.06%,tv_backtester_jan_2024,PAPER_BORDERLINE,53.86,,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,Breakout Retest BINANCEUSDT.P 2026-04-03,Breakout Retest,ADA,4h,ROI_Annual_Percent,51.42,0.1409,68.06,5.31,20.48,288,TIER_2,2223_days,25-02-2020,28-03-2026,0.06%,tv_backtester_jan_2024,PAPER_BORDERLINE,50.28,HIGH_DRAWDOWN,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_cagr.csv,11 Williams R Trend Fusion BINANCEUSDT.P 2026-04-06,Williams R Trend Fusion,SOL,4h,CAGR_Percent,18.03,0.0454,70.97,6.22,11.18,93,PAPER_TRADE,1933_days,13-12-2020,30-03-2026,0.06%,tv_backtester_jan_2024,PAPER_ONLY,49.99,"LOW_TRADES,SCREENING_ONLY_SOURCE",False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_cagr2.csv,11 Williams R Trend Fusion BINANCEUSDT.P 2026-04-06,Williams R Trend Fusion,SOL,4h,CAGR_Percent,18.03,0.0454,70.97,6.22,11.18,93,PAPER_TRADE,1933_days,13-12-2020,30-03-2026,0.06%,tv_backtester_jan_2024,PAPER_ONLY,49.99,"LOW_TRADES,SCREENING_ONLY_SOURCE",False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_cagr.csv,1 Aroon Oscillator Fusion BINANCEUSDT.P 2026-04-06,1 Aroon Oscillator Fusion,BTC,4h,CAGR_Percent,265.91,0.3558,81.23,6.33,17.67,570,TIER_2,925_days,18-09-2023,01-04-2026,0.06%,tv_backtester_jan_2024,PAPER_BORDERLINE,49.84,SCREENING_ONLY_SOURCE,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_cagr2.csv,1 Aroon Oscillator Fusion BINANCEUSDT.P 2026-04-06,1 Aroon Oscillator Fusion,BTC,4h,CAGR_Percent,265.91,0.3558,81.23,6.33,17.67,570,TIER_2,925_days,18-09-2023,01-04-2026,0.06%,tv_backtester_jan_2024,PAPER_BORDERLINE,49.84,SCREENING_ONLY_SOURCE,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,Ensemble Fusion BINANCEUSDT.P 2026-04-03,Ensemble Fusion,BTC,4h,ROI_Annual_Percent,14.65,0.0401,90.91,93.64,0.63,77,IGNORE,2335_days,23-10-2019,16-03-2026,0.06%,tv_backtester_jan_2024,REJECT,48.73,"BAD_STATUS,LOW_TRADES",False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_cagr.csv,2 BB Mean Reversion Volume BINANCEUSDT.P 2026-04-06,2 BB Mean Reversion Volume,BNB,4h,CAGR_Percent,107.03,0.1994,73.9,6.14,19.2,659,TIER_2,2237_days,15-02-2020,02-04-2026,0.06%,tv_backtester_jan_2024,PAPER_BORDERLINE,48.58,SCREENING_ONLY_SOURCE,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_cagr2.csv,2 BB Mean Reversion Volume BINANCEUSDT.P 2026-04-06,2 BB Mean Reversion Volume,BNB,4h,CAGR_Percent,107.03,0.1994,73.9,6.14,19.2,659,TIER_2,2237_days,15-02-2020,02-04-2026,0.06%,tv_backtester_jan_2024,PAPER_BORDERLINE,48.58,SCREENING_ONLY_SOURCE,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,Ensemble Fusion BINANCEUSDT.P 2026-04-03,Ensemble Fusion,ETH,4h,ROI_Annual_Percent,10.63,0.0291,87.27,37.14,1.28,55,IGNORE,2247_days,02-02-2020,30-03-2026,0.06%,tv_backtester_jan_2024,REJECT,47.7,"BAD_STATUS,LOW_TRADES",False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,Ensemble Fusion BINANCEUSDT.P 2026-04-03,Ensemble Fusion,SUI,4h,ROI_Annual_Percent,16.31,0.0447,88.46,25.71,1.39,26,IGNORE,1014_days,05-06-2023,16-03-2026,0.06%,tv_backtester_jan_2024,REJECT,47.38,"BAD_STATUS,LOW_TRADES",False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,6 BB Squeeze V2 BINANCEUSDT.P 2026-04-02,6 BB Squeeze V2,LDO,1h,ROI_Annual_Percent,48.64,0.1333,77.0,6.03,13.31,100,PAPER_TRADE,1020_days,05-06-2023,22-03-2026,0.06%,tv_backtester_jan_2024,PAPER_ONLY,47.35,"NON_4H,LOW_TRADES",False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,TRIX Signal BINANCEUSDT 2026-04-03,TRIX Signal,BTC,4h,ROI_Annual_Percent,28.91,0.0792,77.3,6.37,16.5,326,PAPER_TRADE,3130_days,06-09-2017,03-04-2026,0.06%,tv_backtester_jan_2024,PAPER_ONLY,47.29,,False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,VWAP Reversion BINANCEUSDT.P 2026-04-03,VWAP Reversion,ETH,4h,ROI_Annual_Percent,12.66,0.0347,91.0,18.98,2.88,100,IGNORE,2240_days,24-01-2020,13-03-2026,0.06%,tv_backtester_jan_2024,REJECT,46.72,"BAD_STATUS,LOW_TRADES",False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_cagr.csv,2 BB Mean Reversion Volume BINANCEUSDT.P 2026-04-06,2 BB Mean Reversion Volume,BTC,4h,CAGR_Percent,72.82,0.1499,81.08,5.27,22.74,703,TIER_2,2386_days,23-09-2019,06-04-2026,0.06%,tv_backtester_jan_2024,PAPER_BORDERLINE,46.46,"HIGH_DRAWDOWN,SCREENING_ONLY_SOURCE",False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_cagr2.csv,2 BB Mean Reversion Volume BINANCEUSDT.P 2026-04-06,2 BB Mean Reversion Volume,BTC,4h,CAGR_Percent,72.82,0.1499,81.08,5.27,22.74,703,TIER_2,2386_days,23-09-2019,06-04-2026,0.06%,tv_backtester_jan_2024,PAPER_BORDERLINE,46.46,"HIGH_DRAWDOWN,SCREENING_ONLY_SOURCE",False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,Ensemble Fusion BINANCEUSDT 2026-04-03,Ensemble Fusion,ETH,4h,ROI_Annual_Percent,14.14,0.0387,85.71,17.21,4.18,98,IGNORE,3124_days,08-09-2017,30-03-2026,0.06%,tv_backtester_jan_2024,REJECT,45.43,"BAD_STATUS,LOW_TRADES",False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,VWAP Reversion BINANCEUSDT.P 2026-04-03,VWAP Reversion,BTC,4h,ROI_Annual_Percent,8.18,0.0224,77.36,10.48,4.15,106,IGNORE,2324_days,21-10-2019,02-03-2026,0.06%,tv_backtester_jan_2024,REJECT,45.4,"BAD_STATUS,LOW_TRADES",False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,Ensemble Fusion BINANCEUSDT.P 2026-04-03,Ensemble Fusion,LINK,4h,ROI_Annual_Percent,13.88,0.038,82.76,14.85,3.87,58,IGNORE,2155_days,20-04-2020,16-03-2026,0.06%,tv_backtester_jan_2024,REJECT,45.23,"BAD_STATUS,LOW_TRADES",False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,VWAP Reversion BINANCEUSDT 2026-04-03,VWAP Reversion,BTC,4h,ROI_Annual_Percent,8.05,0.0221,80.0,11.12,4.62,130,IGNORE,2970_days,08-01-2018,26-02-2026,0.06%,tv_backtester_jan_2024,REJECT,45.23,"BAD_STATUS,LOW_TRADES",False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,VWAP Reversion BINANCEUSDT 2026-04-03,VWAP Reversion,ETH,4h,ROI_Annual_Percent,12.5,0.0343,81.56,13.71,4.9,141,IGNORE,3018_days,06-12-2017,13-03-2026,0.06%,tv_backtester_jan_2024,REJECT,45.21,"BAD_STATUS,LOW_TRADES",False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,Ensemble Fusion BINANCEUSDT 2026-04-03,Ensemble Fusion,DOT,4h,ROI_Annual_Percent,13.05,0.0357,80.33,13.04,3.98,61,IGNORE,1968_days,06-10-2020,25-02-2026,0.06%,tv_backtester_jan_2024,REJECT,45.14,"BAD_STATUS,LOW_TRADES",False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,Ensemble Fusion BINANCEUSDT 2026-04-03,Ensemble Fusion,BTC,4h,ROI_Annual_Percent,9.1,0.0249,86.84,12.51,4.25,76,IGNORE,2817_days,29-06-2018,16-03-2026,0.06%,tv_backtester_jan_2024,REJECT,44.95,"BAD_STATUS,LOW_TRADES",False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,Ensemble Fusion BINANCEUSDT.P 2026-04-03,Ensemble Fusion,SOL,4h,ROI_Annual_Percent,11.64,0.0319,69.23,10.61,4.51,52,IGNORE,1888_days,12-01-2021,16-03-2026,0.06%,tv_backtester_jan_2024,REJECT,44.46,"BAD_STATUS,LOW_TRADES",False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,Ensemble Fusion BINANCEUSDT.P 2026-04-03 (1),Ensemble Fusion,SOL,4h,ROI_Annual_Percent,11.64,0.0319,69.23,10.61,4.51,52,IGNORE,1888_days,12-01-2021,16-03-2026,0.06%,tv_backtester_jan_2024,REJECT,44.46,"BAD_STATUS,LOW_TRADES",False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_cagr.csv,10 VWAP Mean Reversion Pivot BINANCEUSDT.P 2026-04-06,VWAP Mean Reversion Pivot,BTC,4h,CAGR_Percent,3.79,0.0102,92.86,139.76,0.14,28,LOW_TRADES,2170_days,23-03-2020,02-03-2026,0.06%,tv_backtester_jan_2024,REJECT,39.31,"BAD_STATUS,LOW_TRADES,SCREENING_ONLY_SOURCE",False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_cagr2.csv,10 VWAP Mean Reversion Pivot BINANCEUSDT.P 2026-04-06,VWAP Mean Reversion Pivot,BTC,4h,CAGR_Percent,3.79,0.0102,92.86,139.76,0.14,28,LOW_TRADES,2170_days,23-03-2020,02-03-2026,0.06%,tv_backtester_jan_2024,REJECT,39.31,"BAD_STATUS,LOW_TRADES,SCREENING_ONLY_SOURCE",False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_cagr.csv,5 Ichimoku Twin Confirm BINANCEUSDT.P 2026-04-06,5 Ichimoku Twin Confirm,ETH,4h,CAGR_Percent,12.88,0.0332,84.62,32.58,1.67,65,IGNORE,2254_days,27-01-2020,30-03-2026,0.06%,tv_backtester_jan_2024,REJECT,38.47,"BAD_STATUS,LOW_TRADES,SCREENING_ONLY_SOURCE",False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_cagr2.csv,5 Ichimoku Twin Confirm BINANCEUSDT.P 2026-04-06,5 Ichimoku Twin Confirm,ETH,4h,CAGR_Percent,12.88,0.0332,84.62,32.58,1.67,65,IGNORE,2254_days,27-01-2020,30-03-2026,0.06%,tv_backtester_jan_2024,REJECT,38.47,"BAD_STATUS,LOW_TRADES,SCREENING_ONLY_SOURCE",False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_cagr.csv,5 Ichimoku Twin Confirm BINANCEUSDT.P 2026-04-06,5 Ichimoku Twin Confirm,BTC,4h,CAGR_Percent,7.08,0.0187,81.16,15.73,2.34,69,IGNORE,2255_days,27-01-2020,31-03-2026,0.06%,tv_backtester_jan_2024,REJECT,37.71,"BAD_STATUS,LOW_TRADES,SCREENING_ONLY_SOURCE",False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_cagr2.csv,5 Ichimoku Twin Confirm BINANCEUSDT.P 2026-04-06,5 Ichimoku Twin Confirm,BTC,4h,CAGR_Percent,7.08,0.0187,81.16,15.73,2.34,69,IGNORE,2255_days,27-01-2020,31-03-2026,0.06%,tv_backtester_jan_2024,REJECT,37.71,"BAD_STATUS,LOW_TRADES,SCREENING_ONLY_SOURCE",False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_cagr.csv,5 Ichimoku Twin Confirm BINANCEUSDT.P 2026-04-06,5 Ichimoku Twin Confirm,BNB,4h,CAGR_Percent,7.9,0.0208,82.46,15.91,2.49,57,IGNORE,2227_days,25-02-2020,01-04-2026,0.06%,tv_backtester_jan_2024,REJECT,37.43,"BAD_STATUS,LOW_TRADES,SCREENING_ONLY_SOURCE",False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_cagr2.csv,5 Ichimoku Twin Confirm BINANCEUSDT.P 2026-04-06,5 Ichimoku Twin Confirm,BNB,4h,CAGR_Percent,7.9,0.0208,82.46,15.91,2.49,57,IGNORE,2227_days,25-02-2020,01-04-2026,0.06%,tv_backtester_jan_2024,REJECT,37.43,"BAD_STATUS,LOW_TRADES,SCREENING_ONLY_SOURCE",False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_cagr.csv,11 Williams R Trend Fusion BINANCEUSDT.P 2026-04-06,Williams R Trend Fusion,BTC,4h,CAGR_Percent,10.37,0.027,84.48,13.54,3.75,116,IGNORE,2352_days,21-10-2019,30-03-2026,0.06%,tv_backtester_jan_2024,REJECT,36.97,"BAD_STATUS,LOW_TRADES,SCREENING_ONLY_SOURCE",False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_cagr2.csv,11 Williams R Trend Fusion BINANCEUSDT.P 2026-04-06,Williams R Trend Fusion,BTC,4h,CAGR_Percent,10.37,0.027,84.48,13.54,3.75,116,IGNORE,2352_days,21-10-2019,30-03-2026,0.06%,tv_backtester_jan_2024,REJECT,36.97,"BAD_STATUS,LOW_TRADES,SCREENING_ONLY_SOURCE",False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_good.csv,Ensemble Fusion BINANCEUSDT.P 2026-04-03,Ensemble Fusion,LDO,4h,ROI_Annual_Percent,9.55,0.0262,84.62,6.95,4.49,26,IGNORE,1256_days,17-10-2022,27-03-2026,0.06%,tv_backtester_jan_2024,REJECT,36.47,"BAD_STATUS,LOW_TRADES",False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
combo_strategy_results_cagr.csv,6 Keltner Channel Breakout RSI BINANCEUSDT.P 2026-04-06,6 Keltner Channel Breakout RSI,AVAX,4h,CAGR_Percent,33.72,0.0796,77.31,6.14,15.29,119,PAPER_TRADE,1935_days,07-12-2020,27-03-2026,0.06%,tv_backtester_jan_2024,PAPER_ONLY,36.34,"LOW_TRADES,SCREENING_ONLY_SOURCE",False,NOT_SHORTLISTED,NOT_APPLICABLE,NO
