Rank,Strategy,Asset,Timeframe,Initial_Capital_USD,Final_Capital_USD,Net_Profit_USD,roi,ROI/annum,ROI_per_annum_Percent,Total_Trades,Winning_Trades,Losing_Trades,Win_Rate_Percent,Profit_Factor,Sharpe_Ratio,Avg_Trade_Percent,Performance_Grade,Deployment_Status,Data_Source,Time_period_checked,Time_start,time_end,fees_exchnage,Parameters,Candle_Period
944,Breakout_Stochastic_ADX,BNBUSDT,4h,10000,10569.78,569.78,5.7,5.7,5.7,53,12,41,22.64,1.03,6.94,0.43,C,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.02, TP:0.12, TS:0.02",4h
945,Trend_Follower_Pro,BNBUSDT,4h,10000,10569.02,569.02,5.69,5.69,5.69,57,13,44,22.81,1.04,5.34,0.33,C,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",4h
946,EMA_Cloud_Strength,BNBUSDT,4h,10000,10569.02,569.02,5.69,5.69,5.69,57,13,44,22.81,1.04,5.34,0.33,C,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",4h
947,EMA_Divergence,SOLUSDT,15m,10000,10568.09,568.09,5.68,5.68,5.68,20,4,16,20,1.34,2.88,0.43,C,Active,Historical_Parquet,10 days,07-03-2026,18-03-2026,0.10%,"SL:0.008, TP:0.06, TS:0.008",15m
948,EMA_Retracement,SOLUSDT,15m,10000,10568.09,568.09,5.68,5.68,5.68,20,4,16,20,1.34,2.88,0.43,C,Active,Historical_Parquet,10 days,07-03-2026,18-03-2026,0.10%,"SL:0.008, TP:0.06, TS:0.008",15m
949,Low_Risk_Trade,XRPUSDT,15m,10000,10565.21,565.21,5.65,5.65,5.65,28,6,22,21.43,1.3,2.13,0.33,C,Active,Historical_Parquet,10 days,07-03-2026,18-03-2026,0.10%,"SL:0.005, TP:0.04, TS:0.005",15m
950,Moderate_Strategy,BNBUSDT,4h,10000,10560.87,560.87,5.61,5.61,5.61,133,33,100,24.81,1.02,4.45,0.23,C,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.012, TP:0.07, TS:0.012",4h
951,BB_Stochastic_MACD_ADX,SOLUSDT,1h,10000,10552.04,552.04,5.52,5.52,5.52,32,7,25,21.88,1.1,5.02,0.39,C,Active,Historical_Parquet,41 days,04-02-2026,18-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",1h
952,Bollinger_Break_Upper,BTCUSDT,4h,10000,10552.49,552.49,5.52,5.52,5.52,48,11,37,22.92,1.06,5.17,0.34,C,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",4h
953,VWAP_Breakout,BNBUSDT,4h,10000,10550.25,550.25,5.5,5.5,5.5,65,15,50,23.08,1.03,6.15,0.36,C,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.018, TP:0.1, TS:0.018",4h
954,Volume_Weighted_Entry,XRPUSDT,4h,10000,10548.72,548.72,5.49,5.49,5.49,67,15,52,22.39,1.06,4.34,0.27,C,Active,Historical_Parquet,166 days,02-10-2025,18-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",4h
955,Supertrend_Volume_ADX,ETHUSDT,4h,10000,10543.54,543.54,5.44,5.44,5.44,106,24,82,22.64,1.02,6.08,0.32,C,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.018, TP:0.1, TS:0.018",4h
956,Volume_MACD_ADX,XRPUSDT,1h,10000,10543.63,543.63,5.44,5.44,5.44,18,4,14,22.22,1.15,5.38,0.54,C,Active,Historical_Parquet,41 days,04-02-2026,18-03-2026,0.10%,"SL:0.018, TP:0.1, TS:0.018",1h
957,Supertrend_Confirm,ETHUSDT,1h,10000,10536.51,536.51,5.37,5.37,5.37,178,37,141,20.79,1.01,5.06,0.25,C,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",1h
958,Supertrend_RSI_MACD_ADX,ETHUSDT,1h,10000,10536.51,536.51,5.37,5.37,5.37,178,37,141,20.79,1.01,5.06,0.25,C,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",1h
959,BB_Stochastic_Combo,BTCUSDT,4h,10000,10533.09,533.09,5.33,5.33,5.33,108,23,85,21.3,1.03,3.52,0.21,C,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.008, TP:0.06, TS:0.008",4h
960,Support_Resistance_Bounce,BTCUSDT,4h,10000,10533.09,533.09,5.33,5.33,5.33,108,23,85,21.3,1.03,3.52,0.21,C,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.008, TP:0.06, TS:0.008",4h
961,MACD_Volume,ETHUSDT,4h,10000,10531.21,531.21,5.31,5.31,5.31,143,35,108,24.48,1.01,5.7,0.29,C,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",4h
962,ADX_Volume_Trade,ETHUSDT,4h,10000,10531.21,531.21,5.31,5.31,5.31,143,35,108,24.48,1.01,5.7,0.29,C,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",4h
963,BB_Stochastic_VWAP,ETHUSDT,4h,10000,10529.94,529.94,5.3,5.3,5.3,140,33,107,23.57,1.01,4.55,0.23,C,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",4h
964,EMA_BB_Stochastic,ETHUSDT,4h,10000,10529.94,529.94,5.3,5.3,5.3,140,33,107,23.57,1.01,4.55,0.23,C,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",4h
965,Volume_Surge_Breakout,BNBUSDT,1h,10000,10529.7,529.7,5.3,5.3,5.3,125,25,100,20,1.02,4.7,0.24,C,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",1h
966,Channel_Breakout,BNBUSDT,1h,10000,10529.7,529.7,5.3,5.3,5.3,125,25,100,20,1.02,4.7,0.24,C,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",1h
967,BB_Squeeze_Exit,BNBUSDT,1h,10000,10529.7,529.7,5.3,5.3,5.3,125,25,100,20,1.02,4.7,0.24,C,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",1h
968,Bollinger_Squeeze_Entry,BNBUSDT,4h,10000,10528.65,528.65,5.29,5.29,5.29,87,20,67,22.99,1.03,4.4,0.25,C,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",4h
969,MACD_Cross_Pro,XRPUSDT,1h,10000,10529.02,529.02,5.29,5.29,5.29,43,9,34,20.93,1.09,3.89,0.3,C,Active,Historical_Parquet,41 days,04-02-2026,18-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",1h
970,BB_MACD_Trade,BNBUSDT,4h,10000,10528.65,528.65,5.29,5.29,5.29,87,20,67,22.99,1.03,4.4,0.25,C,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",4h
971,Breakout_Volume_Pro,BNBUSDT,15m,10000,10528.6,528.6,5.29,5.29,5.29,51,11,40,21.57,1.03,7.99,0.5,C,Active,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.10%,"SL:0.018, TP:0.1, TS:0.018",15m
972,EMA_Breakout_Pro,BNBUSDT,15m,10000,10528.6,528.6,5.29,5.29,5.29,51,11,40,21.57,1.03,7.99,0.5,C,Active,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.10%,"SL:0.018, TP:0.1, TS:0.018",15m
973,Volume_Trend_Pro,BNBUSDT,4h,10000,10527.7,527.7,5.28,5.28,5.28,72,16,56,22.22,1.03,5.3,0.3,C,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",4h
974,Trend_Volume,BNBUSDT,4h,10000,10527.7,527.7,5.28,5.28,5.28,72,16,56,22.22,1.03,5.3,0.3,C,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",4h
975,VWAP_ADX_Strength,BNBUSDT,1h,10000,10527.6,527.6,5.28,5.28,5.28,112,22,90,19.64,1.02,4.68,0.25,C,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",1h
976,Momentum_Burst,BNBUSDT,15m,10000,10525.53,525.53,5.26,5.26,5.26,75,14,61,18.67,1.03,6.52,0.37,C,Active,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.10%,"SL:0.012, TP:0.08, TS:0.012",15m
977,EMA_Momentum_Entry,BNBUSDT,15m,10000,10525.53,525.53,5.26,5.26,5.26,75,14,61,18.67,1.03,6.52,0.37,C,Active,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.10%,"SL:0.012, TP:0.08, TS:0.012",15m
978,RSI_BB_VWAP,SOLUSDT,4h,10000,10524.8,524.8,5.25,5.25,5.25,57,15,42,26.32,1.05,4.79,0.3,C,Active,Historical_Parquet,166 days,02-10-2025,18-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",4h
979,Stochastic_Trend,ETHUSDT,15m,10000,10521.84,521.84,5.22,5.22,5.22,123,19,104,15.45,1.02,7.52,0.39,C,Active,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.10%,"SL:0.012, TP:0.08, TS:0.012",15m
980,ADX_Stochastic_Trade,ETHUSDT,15m,10000,10521.84,521.84,5.22,5.22,5.22,123,19,104,15.45,1.02,7.52,0.39,C,Active,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.10%,"SL:0.012, TP:0.08, TS:0.012",15m
981,ADX_BB_Combo,BNBUSDT,4h,10000,10519.52,519.52,5.2,5.2,5.2,130,31,99,23.85,1.02,4.39,0.23,C,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",4h
982,ADX_Volatility_Trade,BNBUSDT,4h,10000,10519.52,519.52,5.2,5.2,5.2,130,31,99,23.85,1.02,4.39,0.23,C,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",4h
983,Scalp_Trade,SOLUSDT,15m,10000,10512.08,512.08,5.12,5.12,5.12,22,6,16,27.27,1.47,1.55,0.35,C,Active,Historical_Parquet,10 days,07-03-2026,18-03-2026,0.10%,"SL:0.004, TP:0.025, TS:0.004",15m
984,EMA_RSI_Momentum,SOLUSDT,15m,10000,10510.24,510.24,5.1,5.1,5.1,20,4,16,20,1.29,2.9,0.4,C,Active,Historical_Parquet,10 days,07-03-2026,18-03-2026,0.10%,"SL:0.008, TP:0.06, TS:0.008",15m
985,BB_Stochastic_Combo,BNBUSDT,15m,10000,10509,509,5.09,5.09,5.09,144,26,118,18.06,1.02,4.85,0.25,C,Active,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.10%,"SL:0.008, TP:0.06, TS:0.008",15m
986,Support_Resistance_Bounce,BNBUSDT,15m,10000,10509,509,5.09,5.09,5.09,144,26,118,18.06,1.02,4.85,0.25,C,Active,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.10%,"SL:0.008, TP:0.06, TS:0.008",15m
987,Bollinger_Break_Upper,XRPUSDT,4h,10000,10501.26,501.26,5.01,5.01,5.01,38,9,29,23.68,1.07,6.26,0.41,C,Active,Historical_Parquet,166 days,02-10-2025,18-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",4h
988,EMA_Cloud_Strength,ETHUSDT,15m,10000,10497.96,497.96,4.98,4.98,4.98,83,15,68,18.07,1.02,8.79,0.5,C,Active,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",15m
989,Trend_Follower_Pro,ETHUSDT,15m,10000,10497.96,497.96,4.98,4.98,4.98,83,15,68,18.07,1.02,8.79,0.5,C,Active,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",15m
990,Breakout_Confirmation,BNBUSDT,1h,10000,10497.07,497.07,4.97,4.97,4.97,99,21,78,21.21,1.02,5.3,0.28,C,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.018, TP:0.1, TS:0.018",1h
991,Trend_Break_Pro,BNBUSDT,1h,10000,10497.07,497.07,4.97,4.97,4.97,99,21,78,21.21,1.02,5.3,0.28,C,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.018, TP:0.1, TS:0.018",1h
992,Breakout_Volume_ADX,SOLUSDT,1h,10000,10494.87,494.87,4.95,4.95,4.95,13,3,10,23.08,1.17,6.83,0.7,C,Active,Historical_Parquet,41 days,04-02-2026,18-03-2026,0.10%,"SL:0.02, TP:0.12, TS:0.02",1h
993,Breakout_Momentum,SOLUSDT,1h,10000,10488.96,488.96,4.89,4.89,4.89,17,4,13,23.53,1.13,6.57,0.59,C,Active,Historical_Parquet,41 days,04-02-2026,18-03-2026,0.10%,"SL:0.02, TP:0.12, TS:0.02",1h
994,Momentum_Burst,BNBUSDT,4h,10000,10488.33,488.33,4.88,4.88,4.88,90,19,71,21.11,1.03,4.48,0.25,C,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.012, TP:0.08, TS:0.012",4h
995,EMA_Momentum_Entry,BNBUSDT,4h,10000,10488.33,488.33,4.88,4.88,4.88,90,19,71,21.11,1.03,4.48,0.25,C,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.012, TP:0.08, TS:0.012",4h
996,Volume_EMA_ADX,BNBUSDT,4h,10000,10486.16,486.16,4.86,4.86,4.86,72,16,56,22.22,1.03,5.3,0.3,C,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",4h
997,Max_Agreement,BNBUSDT,15m,10000,10482.45,482.45,4.82,4.82,4.82,37,8,29,21.62,1.03,10.07,0.7,C,Active,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.10%,"SL:0.025, TP:0.15, TS:0.025",15m
998,Breakout_Momentum,XRPUSDT,1h,10000,10481.49,481.49,4.81,4.81,4.81,18,4,14,22.22,1.12,6.47,0.56,C,Active,Historical_Parquet,41 days,04-02-2026,18-03-2026,0.10%,"SL:0.02, TP:0.12, TS:0.02",1h
999,MACD_VWAP_Supertrend,XRPUSDT,1h,10000,10479.31,479.31,4.79,4.79,4.79,31,7,24,22.58,1.08,5.25,0.38,C,Active,Historical_Parquet,41 days,04-02-2026,18-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",1h
1000,Breakout_Confirmation,BNBUSDT,15m,10000,10479.47,479.47,4.79,4.79,4.79,41,9,32,21.95,1.03,8.86,0.58,C,Active,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.10%,"SL:0.02, TP:0.12, TS:0.02",15m
1001,VWAP_ADX_Strength,ETHUSDT,1h,10000,10473.58,473.58,4.74,4.74,4.74,188,38,150,20.21,1.01,4.88,0.23,C,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",1h
1002,ADX_Stochastic_BB,BTCUSDT,4h,10000,10473.39,473.39,4.73,4.73,4.73,74,16,58,21.62,1.04,4.12,0.24,C,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",4h
1003,Day_Trade,XRPUSDT,1h,10000,10470.59,470.59,4.71,4.71,4.71,60,13,47,21.67,1.07,3.22,0.23,C,Active,Historical_Parquet,41 days,04-02-2026,18-03-2026,0.10%,"SL:0.008, TP:0.05, TS:0.008",1h
1004,EMA_Breakout_ADX,BNBUSDT,15m,10000,10471.29,471.29,4.71,4.71,4.71,42,9,33,21.43,1.03,8.71,0.57,C,Active,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.10%,"SL:0.02, TP:0.12, TS:0.02",15m
1005,ADX_Volume_Break,BNBUSDT,15m,10000,10471.29,471.29,4.71,4.71,4.71,42,9,33,21.43,1.03,8.71,0.57,C,Active,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.10%,"SL:0.02, TP:0.12, TS:0.02",15m
1006,Triple_Confirmation,SOLUSDT,15m,10000,10469.59,469.59,4.7,4.7,4.7,20,4,16,20,1.26,2.91,0.38,C,Active,Historical_Parquet,10 days,07-03-2026,18-03-2026,0.10%,"SL:0.008, TP:0.06, TS:0.008",15m
1007,ADX_BB_Entry,XRPUSDT,1h,10000,10467.91,467.91,4.68,4.68,4.68,38,8,30,21.05,1.08,4.37,0.31,C,Active,Historical_Parquet,41 days,04-02-2026,18-03-2026,0.10%,"SL:0.012, TP:0.08, TS:0.012",1h
1008,RSI_Bounce,XRPUSDT,1h,10000,10466.94,466.94,4.67,4.67,4.67,58,11,47,18.97,1.07,3.53,0.24,C,Active,Historical_Parquet,41 days,04-02-2026,18-03-2026,0.10%,"SL:0.008, TP:0.06, TS:0.008",1h
1009,VWAP_Reversal,XRPUSDT,1h,10000,10466.94,466.94,4.67,4.67,4.67,58,11,47,18.97,1.07,3.53,0.24,C,Active,Historical_Parquet,41 days,04-02-2026,18-03-2026,0.10%,"SL:0.008, TP:0.06, TS:0.008",1h
1010,VWAP_Support_Level,XRPUSDT,1h,10000,10466.94,466.94,4.67,4.67,4.67,58,11,47,18.97,1.07,3.53,0.24,C,Active,Historical_Parquet,41 days,04-02-2026,18-03-2026,0.10%,"SL:0.008, TP:0.06, TS:0.008",1h
1011,RSI_VWAP_Trade,XRPUSDT,1h,10000,10466.94,466.94,4.67,4.67,4.67,58,11,47,18.97,1.07,3.53,0.24,C,Active,Historical_Parquet,41 days,04-02-2026,18-03-2026,0.10%,"SL:0.008, TP:0.06, TS:0.008",1h
1012,BB_Squeeze_Pro,XRPUSDT,1h,10000,10466.94,466.94,4.67,4.67,4.67,58,11,47,18.97,1.07,3.53,0.24,C,Active,Historical_Parquet,41 days,04-02-2026,18-03-2026,0.10%,"SL:0.008, TP:0.06, TS:0.008",1h
1013,Support_Bounce,XRPUSDT,1h,10000,10466.94,466.94,4.67,4.67,4.67,58,11,47,18.97,1.07,3.53,0.24,C,Active,Historical_Parquet,41 days,04-02-2026,18-03-2026,0.10%,"SL:0.008, TP:0.06, TS:0.008",1h
1014,EMA_RSI_Momentum,ETHUSDT,4h,10000,10457.54,457.54,4.58,4.58,4.58,205,45,160,21.95,1.01,4.06,0.2,C,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.008, TP:0.06, TS:0.008",4h
1015,BB_VWAP_ADX,ETHUSDT,15m,10000,10455.94,455.94,4.56,4.56,4.56,109,19,90,17.43,1.01,8.03,0.42,C,Active,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",15m
1016,BB_VWAP_ADX,SOLUSDT,1h,10000,10453.29,453.29,4.53,4.53,4.53,30,6,24,20,1.1,4.69,0.36,C,Active,Historical_Parquet,41 days,04-02-2026,18-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",1h
1017,VWAP_Break_Pro,SOLUSDT,1h,10000,10450.05,450.05,4.5,4.5,4.5,33,7,26,21.21,1.08,4.78,0.34,C,Active,Historical_Parquet,41 days,04-02-2026,18-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",1h
1018,Consolidation_Break,BNBUSDT,15m,10000,10448.67,448.67,4.49,4.49,4.49,42,9,33,21.43,1.03,8.7,0.56,C,Active,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.10%,"SL:0.02, TP:0.12, TS:0.02",15m
1019,Volume_Break_Pro,BNBUSDT,15m,10000,10448.67,448.67,4.49,4.49,4.49,42,9,33,21.43,1.03,8.7,0.56,C,Active,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.10%,"SL:0.02, TP:0.12, TS:0.02",15m
1020,EMA_Cluster,BNBUSDT,15m,10000,10449.49,449.49,4.49,4.49,4.49,67,13,54,19.4,1.03,6.86,0.39,C,Active,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.10%,"SL:0.012, TP:0.08, TS:0.012",15m
1021,EMA_Cloud_Strategy,BNBUSDT,15m,10000,10449.49,449.49,4.49,4.49,4.49,67,13,54,19.4,1.03,6.86,0.39,C,Active,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.10%,"SL:0.012, TP:0.08, TS:0.012",15m
1022,Stochastic_Trend_MACD,BNBUSDT,4h,10000,10446.37,446.37,4.46,4.46,4.46,41,10,31,24.39,1.04,5.58,0.36,C,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",4h
1023,EMA_Rainbow_Stack,SOLUSDT,1h,10000,10439.97,439.97,4.4,4.4,4.4,26,5,21,19.23,1.13,4.1,0.35,C,Active,Historical_Parquet,41 days,04-02-2026,18-03-2026,0.10%,"SL:0.012, TP:0.08, TS:0.012",1h
1024,Breakout_Retest_Pro,BTCUSDT,4h,10000,10440.08,440.08,4.4,4.4,4.4,69,15,54,21.74,1.04,4.08,0.24,C,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",4h
1025,Trend_Break_Pro,ETHUSDT,1h,10000,10435.8,435.8,4.36,4.36,4.36,188,40,148,21.28,1.01,5.57,0.26,C,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.018, TP:0.1, TS:0.018",1h
1026,Breakout_Confirmation,ETHUSDT,1h,10000,10435.8,435.8,4.36,4.36,4.36,188,40,148,21.28,1.01,5.57,0.26,C,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.018, TP:0.1, TS:0.018",1h
1027,Trend_All_Confirm,BNBUSDT,4h,10000,10434.76,434.76,4.35,4.35,4.35,54,12,42,22.22,1.03,5.73,0.33,C,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.018, TP:0.1, TS:0.018",4h
1028,Trend_Line_Break,ETHUSDT,4h,10000,10433.21,433.21,4.33,4.33,4.33,129,31,98,24.03,1.01,6.19,0.31,C,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.018, TP:0.1, TS:0.018",4h
1029,Breakout_Alert,ETHUSDT,4h,10000,10433.21,433.21,4.33,4.33,4.33,129,31,98,24.03,1.01,6.19,0.31,C,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.018, TP:0.1, TS:0.018",4h
1030,Volume_Break_Pro,XRPUSDT,1h,10000,10423.76,423.76,4.24,4.24,4.24,20,4,16,20,1.11,5.98,0.48,C,Active,Historical_Parquet,41 days,04-02-2026,18-03-2026,0.10%,"SL:0.02, TP:0.12, TS:0.02",1h
1031,Consolidation_Break,XRPUSDT,1h,10000,10423.76,423.76,4.24,4.24,4.24,20,4,16,20,1.11,5.98,0.48,C,Active,Historical_Parquet,41 days,04-02-2026,18-03-2026,0.10%,"SL:0.02, TP:0.12, TS:0.02",1h
1032,VWAP_BB_Stochastic_EMA,BNBUSDT,4h,10000,10420.69,420.69,4.21,4.21,4.21,65,15,50,23.08,1.02,5.63,0.31,C,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",4h
1033,BB_MACD_Trade,BNBUSDT,15m,10000,10416.49,416.49,4.16,4.16,4.16,103,18,85,17.48,1.02,5.67,0.29,C,Active,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",15m
1034,Bollinger_Squeeze_Entry,BNBUSDT,15m,10000,10416.49,416.49,4.16,4.16,4.16,103,18,85,17.48,1.02,5.67,0.29,C,Active,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",15m
1035,Volume_Trend_ADX,ETHUSDT,4h,10000,10408.44,408.44,4.08,4.08,4.08,73,16,57,21.92,1.02,5.84,0.31,C,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.018, TP:0.1, TS:0.018",4h
1036,MACD_Trend_Strength,ETHUSDT,4h,10000,10408.44,408.44,4.08,4.08,4.08,73,16,57,21.92,1.02,5.84,0.31,C,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.018, TP:0.1, TS:0.018",4h
1037,Trend_Line_Break,ETHUSDT,1h,10000,10407.94,407.94,4.08,4.08,4.08,188,40,148,21.28,1.01,5.57,0.26,C,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.018, TP:0.1, TS:0.018",1h
1038,Breakout_Alert,ETHUSDT,1h,10000,10407.94,407.94,4.08,4.08,4.08,188,40,148,21.28,1.01,5.57,0.26,C,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.018, TP:0.1, TS:0.018",1h
1039,RSI_Extreme_Play,ETHUSDT,1h,10000,10408.14,408.14,4.08,4.08,4.08,512,91,421,17.77,1.01,2.7,0.14,C,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.005, TP:0.05, TS:0.005",1h
1040,RSI_Momentum_Burst,XRPUSDT,1h,10000,10404.98,404.98,4.05,4.05,4.05,32,7,25,21.88,1.09,4.46,0.32,C,Active,Historical_Parquet,41 days,04-02-2026,18-03-2026,0.10%,"SL:0.012, TP:0.08, TS:0.012",1h
1041,Trend_Break_Pro,ETHUSDT,4h,10000,10399.41,399.41,3.99,3.99,3.99,129,31,98,24.03,1.01,6.19,0.31,C,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.018, TP:0.1, TS:0.018",4h
1042,Breakout_Confirmation,ETHUSDT,4h,10000,10399.41,399.41,3.99,3.99,3.99,129,31,98,24.03,1.01,6.19,0.31,C,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.018, TP:0.1, TS:0.018",4h
1043,Multi_Timeframe_Entry,ETHUSDT,4h,10000,10394.98,394.98,3.95,3.95,3.95,143,34,109,23.78,1.01,5.61,0.27,C,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",4h
1044,ADX_EMA_Trade,ETHUSDT,4h,10000,10394.98,394.98,3.95,3.95,3.95,143,34,109,23.78,1.01,5.61,0.27,C,Active,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",4h
1045,Bollinger_Bounce,BNBUSDT,15m,10000,10387,387,3.87,3.87,3.87,207,32,175,15.46,1.02,3.99,0.19,C,Active,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.10%,"SL:0.005, TP:0.05, TS:0.005",15m
1046,Stochastic_Reversal,BNBUSDT,15m,10000,10387,387,3.87,3.87,3.87,207,32,175,15.46,1.02,3.99,0.19,C,Active,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.10%,"SL:0.005, TP:0.05, TS:0.005",15m
