Rank,Strategy,Asset,Timeframe,Initial_Capital_USD,Final_Capital_USD,Net_Profit_USD,roi,ROI/annum,ROI_per_annum_Percent,Total_Trades,Winning_Trades,Losing_Trades,Win_Rate_Percent,Profit_Factor,Sharpe_Ratio,Avg_Trade_Percent,Performance_Grade,Deployment_Status,Data_Source,Time_period_checked,Time_start,time_end,fees_exchnage,Parameters,Candle_Period
97,Multi_Trend_Entry,XRPUSDT,1h,10000,11114.35,1114.35,11.14,11.14,11.14,28,6,22,21.43,1.25,4.89,0.53,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
98,EMA_Momentum_Entry,XRPUSDT,15m,10000,11109.0,1109.0,11.09,11.09,11.09,5,2,3,40.0,3.51,4.7,2.36,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
99,Momentum_Burst,XRPUSDT,15m,10000,11109.0,1109.0,11.09,11.09,11.09,5,2,3,40.0,3.51,4.7,2.36,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
100,EMA_Cluster,XRPUSDT,15m,10000,11107.43,1107.43,11.07,11.07,11.07,6,2,4,33.33,2.74,4.92,1.99,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
101,Stochastic_Trend_ADX,XRPUSDT,15m,10000,11107.43,1107.43,11.07,11.07,11.07,6,2,4,33.33,2.74,4.92,1.99,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
102,EMA_Rainbow_Stack,XRPUSDT,15m,10000,11107.43,1107.43,11.07,11.07,11.07,6,2,4,33.33,2.74,4.92,1.99,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
103,Trend_Stochastic,XRPUSDT,15m,10000,11107.43,1107.43,11.07,11.07,11.07,6,2,4,33.33,2.74,4.92,1.99,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
104,EMA_Cloud_Strategy,XRPUSDT,15m,10000,11107.43,1107.43,11.07,11.07,11.07,6,2,4,33.33,2.74,4.92,1.99,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
105,Volume_Weighted_Entry,XRPUSDT,4h,10000,11100.2,1100.2,11.0,11.0,11.0,67,15,52,22.39,1.12,4.34,0.27,C,Active,Historical_Parquet,365 days,1759420800,1773806400,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",4h
106,BB_Stochastic_MACD_ADX,XRPUSDT,1h,10000,11093.88,1093.88,10.94,10.94,10.94,21,5,16,23.81,1.31,5.33,0.67,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
107,Moderate_Strategy,XRPUSDT,15m,10000,11087.38,1087.38,10.87,10.87,10.87,10,3,7,30.0,2.06,3.98,1.19,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.07, TS:0.012",15m
108,RSI_Momentum_Burst,XRPUSDT,15m,10000,11084.77,1084.77,10.85,10.85,10.85,5,2,3,40.0,3.29,4.68,2.31,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
109,EMA_Convergence_Pro,XRPUSDT,15m,10000,11078.6,1078.6,10.79,10.79,10.79,6,2,4,33.33,2.68,4.87,1.94,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
110,BB_EMA_VWAP,XRPUSDT,15m,10000,11078.6,1078.6,10.79,10.79,10.79,6,2,4,33.33,2.68,4.87,1.94,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
111,MACD_Signal_Line,XRPUSDT,15m,10000,11074.57,1074.57,10.75,10.75,10.75,12,3,9,25.0,2.0,3.7,0.98,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
112,ADX_BB_Combo,XRPUSDT,1h,10000,11075.43,1075.43,10.75,10.75,10.75,44,9,35,20.45,1.19,4.14,0.34,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
113,ADX_Volatility_Trade,XRPUSDT,1h,10000,11075.43,1075.43,10.75,10.75,10.75,44,9,35,20.45,1.19,4.14,0.34,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
114,Triple_EMA_Cross,XRPUSDT,15m,10000,11074.57,1074.57,10.75,10.75,10.75,12,3,9,25.0,2.0,3.7,0.98,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
115,RSI_Extreme_Play,XRPUSDT,15m,10000,11073.53,1073.53,10.74,10.74,10.74,19,4,15,21.05,2.11,2.4,0.61,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.005, TP:0.05, TS:0.005",15m
116,RSI_Bullish_Divergence,XRPUSDT,15m,10000,11072.57,1072.57,10.73,10.73,10.73,10,3,7,30.0,2.4,3.4,1.15,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
117,RSI_Divergence_Pro,XRPUSDT,15m,10000,11072.57,1072.57,10.73,10.73,10.73,10,3,7,30.0,2.4,3.4,1.15,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
118,RSI_BB_Combo,XRPUSDT,15m,10000,11072.57,1072.57,10.73,10.73,10.73,10,3,7,30.0,2.4,3.4,1.15,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
119,Volume_Weighted_Entry,XRPUSDT,15m,10000,11056.73,1056.73,10.57,10.57,10.57,12,3,9,25.0,1.98,3.71,0.97,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
120,Breakout_Retest,XRPUSDT,1h,10000,11049.86,1049.86,10.5,10.5,10.5,31,7,24,22.58,1.29,3.92,0.43,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",1h
121,ADX_Stochastic_BB,XRPUSDT,15m,10000,11037.28,1037.28,10.37,10.37,10.37,5,2,3,40.0,3.98,4.02,2.19,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
122,Aggressive_Entry,XRPUSDT,1h,10000,11024.5,1024.5,10.24,10.24,10.24,12,3,9,25.0,1.44,6.24,1.05,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",1h
123,ADX_BB_MACD,XRPUSDT,1h,10000,11009.71,1009.71,10.1,10.1,10.1,27,6,21,22.22,1.27,4.51,0.49,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
124,Stochastic_Pro,XRPUSDT,15m,10000,11000.41,1000.41,10.0,10.0,10.0,13,3,10,23.08,1.86,3.63,0.86,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
125,MACD_Histogram_Trade,XRPUSDT,15m,10000,11000.41,1000.41,10.0,10.0,10.0,13,3,10,23.08,1.86,3.63,0.86,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
126,ADX_EMA_BB,XRPUSDT,15m,10000,10998.58,998.58,9.99,9.99,9.99,6,2,4,33.33,2.55,4.67,1.8,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
127,Breakout_Confirmation,XRPUSDT,1h,10000,10993.78,993.78,9.94,9.94,9.94,18,4,14,22.22,1.29,6.37,0.76,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",1h
128,Breakout_Retest_Pro,XRPUSDT,15m,10000,10991.67,991.67,9.92,9.92,9.92,6,2,4,33.33,3.03,4.2,1.77,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
129,Stochastic_ADX,XRPUSDT,15m,10000,10991.03,991.03,9.91,9.91,9.91,6,2,4,33.33,2.75,4.54,1.79,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
130,Conservative_Growth,XRPUSDT,15m,10000,10989.65,989.65,9.9,9.9,9.9,13,3,10,23.08,1.84,3.63,0.85,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
131,Quick_Profit,XRPUSDT,15m,10000,10987.27,987.27,9.87,9.87,9.87,13,4,9,30.77,2.54,2.25,0.81,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.005, TP:0.035, TS:0.005",15m
132,MACD_BB_Strategy,XRPUSDT,15m,10000,10985.63,985.63,9.86,9.86,9.86,6,2,4,33.33,2.72,4.54,1.78,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
133,Supertrend_ADX,XRPUSDT,15m,10000,10985.63,985.63,9.86,9.86,9.86,6,2,4,33.33,2.72,4.54,1.78,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
134,ADX_Momentum,XRPUSDT,15m,10000,10985.63,985.63,9.86,9.86,9.86,6,2,4,33.33,2.72,4.54,1.78,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
135,Volume_Breakout_Pro,XRPUSDT,15m,10000,10985.63,985.63,9.86,9.86,9.86,6,2,4,33.33,2.72,4.54,1.78,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
136,MACD_Supertrend,XRPUSDT,15m,10000,10985.63,985.63,9.86,9.86,9.86,6,2,4,33.33,2.72,4.54,1.78,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
137,RSI_Trend_Trade,XRPUSDT,15m,10000,10985.63,985.63,9.86,9.86,9.86,6,2,4,33.33,2.72,4.54,1.78,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
138,VWAP_Trend_Follow,XRPUSDT,15m,10000,10985.63,985.63,9.86,9.86,9.86,6,2,4,33.33,2.72,4.54,1.78,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
139,ADX_Strength_Entry,XRPUSDT,15m,10000,10985.63,985.63,9.86,9.86,9.86,6,2,4,33.33,2.72,4.54,1.78,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
140,Supertrend_Cluster_Pro,XRPUSDT,15m,10000,10985.63,985.63,9.86,9.86,9.86,6,2,4,33.33,2.72,4.54,1.78,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
141,EMA_Cross_Trend,XRPUSDT,15m,10000,10985.63,985.63,9.86,9.86,9.86,6,2,4,33.33,2.72,4.54,1.78,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
142,Stochastic_MACD,XRPUSDT,15m,10000,10985.63,985.63,9.86,9.86,9.86,6,2,4,33.33,2.72,4.54,1.78,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
143,ADX_BB_Entry,XRPUSDT,15m,10000,10985.63,985.63,9.86,9.86,9.86,6,2,4,33.33,2.72,4.54,1.78,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
144,ADX_Stochastic_Trade,XRPUSDT,15m,10000,10985.63,985.63,9.86,9.86,9.86,6,2,4,33.33,2.72,4.54,1.78,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
145,Stochastic_Trend,XRPUSDT,15m,10000,10985.63,985.63,9.86,9.86,9.86,6,2,4,33.33,2.72,4.54,1.78,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
146,Supertrend_VWAP_Combo,XRPUSDT,15m,10000,10985.63,985.63,9.86,9.86,9.86,6,2,4,33.33,2.72,4.54,1.78,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
147,MACD_Confirmation,XRPUSDT,15m,10000,10985.63,985.63,9.86,9.86,9.86,6,2,4,33.33,2.72,4.54,1.78,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
148,ADX_Trend_Strength,XRPUSDT,15m,10000,10985.63,985.63,9.86,9.86,9.86,6,2,4,33.33,2.72,4.54,1.78,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
149,Trend_Channel_Bounce,XRPUSDT,15m,10000,10984.09,984.09,9.84,9.84,9.84,13,3,10,23.08,1.84,3.61,0.84,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
150,Stochastic_Cross_Pro,XRPUSDT,15m,10000,10984.09,984.09,9.84,9.84,9.84,13,3,10,23.08,1.84,3.61,0.84,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
151,EMA_Convergence,XRPUSDT,15m,10000,10984.09,984.09,9.84,9.84,9.84,13,3,10,23.08,1.84,3.61,0.84,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
152,Day_Trade,XRPUSDT,15m,10000,10971.12,971.12,9.71,9.71,9.71,15,4,11,26.67,1.91,2.76,0.71,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.05, TS:0.008",15m
153,Day_Trade,XRPUSDT,1h,10000,10959.5,959.5,9.6,9.6,9.6,60,13,47,21.67,1.14,3.22,0.23,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.05, TS:0.008",1h
154,Supertrend_Reversal,XRPUSDT,15m,10000,10950.88,950.88,9.51,9.51,9.51,12,3,9,25.0,2.08,3.14,0.87,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
155,VWAP_Reversal,XRPUSDT,15m,10000,10949.09,949.09,9.49,9.49,9.49,12,3,9,25.0,1.98,3.3,0.87,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
156,Support_Resistance_Bounce,XRPUSDT,15m,10000,10949.09,949.09,9.49,9.49,9.49,12,3,9,25.0,1.98,3.3,0.87,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
157,RSI_VWAP_Trade,XRPUSDT,15m,10000,10949.09,949.09,9.49,9.49,9.49,12,3,9,25.0,1.98,3.3,0.87,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
158,VWAP_Support_Level,XRPUSDT,15m,10000,10949.09,949.09,9.49,9.49,9.49,12,3,9,25.0,1.98,3.3,0.87,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
159,BB_Stochastic_Combo,XRPUSDT,15m,10000,10949.09,949.09,9.49,9.49,9.49,12,3,9,25.0,1.98,3.3,0.87,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
160,RSI_Bounce,XRPUSDT,15m,10000,10949.09,949.09,9.49,9.49,9.49,12,3,9,25.0,1.98,3.3,0.87,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
161,Support_Bounce,XRPUSDT,15m,10000,10949.09,949.09,9.49,9.49,9.49,12,3,9,25.0,1.98,3.3,0.87,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
162,BB_Squeeze_Pro,XRPUSDT,15m,10000,10949.09,949.09,9.49,9.49,9.49,12,3,9,25.0,1.98,3.3,0.87,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
163,EMA_ADX_Pro,XRPUSDT,1h,10000,10945.91,945.91,9.46,9.46,9.46,30,7,23,23.33,1.17,5.38,0.47,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
164,ADX_Volume_Trade,XRPUSDT,1h,10000,10945.91,945.91,9.46,9.46,9.46,30,7,23,23.33,1.17,5.38,0.47,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
165,Volume_EMA_Trade,XRPUSDT,1h,10000,10945.91,945.91,9.46,9.46,9.46,30,7,23,23.33,1.17,5.38,0.47,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
166,Volume_Spike_Trend,XRPUSDT,1h,10000,10945.91,945.91,9.46,9.46,9.46,30,7,23,23.33,1.17,5.38,0.47,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
167,ADX_Strength_Pro,XRPUSDT,1h,10000,10945.91,945.91,9.46,9.46,9.46,30,7,23,23.33,1.17,5.38,0.47,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
168,MACD_Volume,XRPUSDT,1h,10000,10945.91,945.91,9.46,9.46,9.46,30,7,23,23.33,1.17,5.38,0.47,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
169,VWAP_Support_Level,XRPUSDT,1h,10000,10939.03,939.03,9.39,9.39,9.39,58,11,47,18.97,1.14,3.53,0.24,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",1h
170,VWAP_Reversal,XRPUSDT,1h,10000,10939.03,939.03,9.39,9.39,9.39,58,11,47,18.97,1.14,3.53,0.24,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",1h
171,Support_Bounce,XRPUSDT,1h,10000,10939.03,939.03,9.39,9.39,9.39,58,11,47,18.97,1.14,3.53,0.24,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",1h
172,BB_Squeeze_Pro,XRPUSDT,1h,10000,10939.03,939.03,9.39,9.39,9.39,58,11,47,18.97,1.14,3.53,0.24,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",1h
173,RSI_Bounce,XRPUSDT,1h,10000,10939.03,939.03,9.39,9.39,9.39,58,11,47,18.97,1.14,3.53,0.24,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",1h
174,RSI_VWAP_Trade,XRPUSDT,1h,10000,10939.03,939.03,9.39,9.39,9.39,58,11,47,18.97,1.14,3.53,0.24,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",1h
175,MACD_Divergence,XRPUSDT,15m,10000,10927.32,927.32,9.27,9.27,9.27,12,3,9,25.0,2.09,3.08,0.84,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
176,Volume_EMA_ADX,XRPUSDT,1h,10000,10913.56,913.56,9.14,9.14,9.14,26,6,20,23.08,1.18,5.12,0.49,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
177,Breakout_Thermo,XRPUSDT,1h,10000,10906.26,906.26,9.06,9.06,9.06,17,4,13,23.53,1.28,5.5,0.7,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",1h
178,Bollinger_Squeeze_Entry,XRPUSDT,15m,10000,10901.51,901.51,9.02,9.02,9.02,7,2,5,28.57,2.52,4.07,1.4,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
179,BB_MACD_Trade,XRPUSDT,15m,10000,10901.51,901.51,9.02,9.02,9.02,7,2,5,28.57,2.52,4.07,1.4,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
180,Scalp_Trade,XRPUSDT,15m,10000,10894.66,894.66,8.95,8.95,8.95,20,6,14,30.0,2.06,1.62,0.48,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.004, TP:0.025, TS:0.004",15m
181,Supertrend_Multi_Entry,XRPUSDT,1h,10000,10890.9,890.9,8.91,8.91,8.91,17,4,13,23.53,1.28,5.45,0.68,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",1h
182,Supertrend_Volume_ADX,XRPUSDT,1h,10000,10888.74,888.74,8.89,8.89,8.89,17,4,13,23.53,1.27,5.5,0.69,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",1h
183,MACD_Cross_Pro,XRPUSDT,1h,10000,10879.09,879.09,8.79,8.79,8.79,43,9,34,20.93,1.16,3.89,0.3,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
184,Trend_Pullback_Entry,XRPUSDT,15m,10000,10867.24,867.24,8.67,8.67,8.67,12,3,9,25.0,1.86,3.31,0.8,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
185,Volume_Surge_Entry,XRPUSDT,15m,10000,10843.61,843.61,8.44,8.44,8.44,14,3,11,21.43,1.74,3.26,0.68,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
186,Dual_Stochastic,XRPUSDT,15m,10000,10814.4,814.4,8.14,8.14,8.14,12,3,9,25.0,1.82,3.16,0.76,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
187,BB_EMA_Pro,XRPUSDT,15m,10000,10812.31,812.31,8.12,8.12,8.12,14,3,11,21.43,1.62,3.53,0.67,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
188,BB_VWAP_Strategy,XRPUSDT,15m,10000,10812.31,812.31,8.12,8.12,8.12,14,3,11,21.43,1.62,3.53,0.67,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
189,VWAP_Stochastic,XRPUSDT,15m,10000,10812.31,812.31,8.12,8.12,8.12,14,3,11,21.43,1.62,3.53,0.67,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
190,Bollinger_Break_Upper,XRPUSDT,4h,10000,10809.17,809.17,8.09,8.09,8.09,38,9,29,23.68,1.11,6.26,0.41,C,Active,Historical_Parquet,365 days,1759420800,1773806400,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
191,RSI_BB_VWAP,XRPUSDT,15m,10000,10797.93,797.93,7.98,7.98,7.98,14,3,11,21.43,1.61,3.54,0.66,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
192,Low_Risk_Trade,XRPUSDT,15m,10000,10792.7,792.7,7.93,7.93,7.93,28,6,22,21.43,1.45,2.13,0.33,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.005, TP:0.04, TS:0.005",15m
193,Triple_Confirmation,XRPUSDT,15m,10000,10785.45,785.45,7.85,7.85,7.85,14,3,11,21.43,1.76,2.99,0.63,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
