Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
674,Entry short,2025-04-23 15:15,Short,92685,0.000991,91.850835,-0.7,-0.76,0.66,0.72,-0.65,-0.71,-81.38,-8.14
675,Exit long,2025-04-25 11:45,Exit Long,94611,0.000974,91.76054,0.3,0.33,0.34,0.38,-0.13,-0.14,-81.08,-8.11
675,Entry long,2025-04-25 11:30,Long,94210,0.000974,91.76054,0.3,0.33,0.34,0.38,-0.13,-0.14,-81.08,-8.11
676,Exit long,2025-04-27 22:00,Exit Long,94169,0.000973,91.835632,-0.3,-0.33,0.13,0.14,-0.26,-0.28,-81.38,-8.14
676,Entry long,2025-04-27 18:45,Long,94384,0.000973,91.835632,-0.3,-0.33,0.13,0.14,-0.26,-0.28,-81.38,-8.14
677,Exit long,2025-04-29 12:15,Exit Long,94993,0.000963,91.730565,-0.34,-0.37,0,0.00,-0.3,-0.32,-81.72,-8.17
677,Entry long,2025-04-29 11:30,Long,95255,0.000963,91.730565,-0.34,-0.37,0,0.00,-0.3,-0.32,-81.72,-8.17
678,Exit long,2025-04-30 22:30,Exit Long,94294,0.000968,91.696704,-0.51,-0.56,0.01,0.01,-0.47,-0.51,-82.23,-8.22
678,Entry long,2025-04-30 20:30,Long,94728,0.000968,91.696704,-0.51,-0.56,0.01,0.01,-0.47,-0.51,-82.23,-8.22
679,Exit short,2025-05-04 10:15,Exit Short,95352,0.000959,91.763833,0.23,0.25,0.28,0.30,-0.07,-0.07,-82.01,-8.20
679,Entry short,2025-05-04 08:30,Short,95687,0.000959,91.763833,0.23,0.25,0.28,0.30,-0.07,-0.07,-82.01,-8.20
680,Exit short,2025-05-05 11:30,Exit Short,93921,0.000973,91.668276,0.19,0.21,0.24,0.26,-0.12,-0.13,-81.81,-8.18
680,Entry short,2025-05-05 10:45,Short,94212,0.000973,91.668276,0.19,0.21,0.24,0.26,-0.12,-0.13,-81.81,-8.18
681,Exit short,2025-05-06 08:30,Exit Short,94243,0.000976,91.771328,-0.3,-0.33,0,0.00,-0.26,-0.28,-82.12,-8.21
681,Entry short,2025-05-06 08:30,Short,94028,0.000976,91.771328,-0.3,-0.33,0,0.00,-0.26,-0.28,-82.12,-8.21
682,Exit long,2025-05-07 12:30,Mean Exit,96975,0.000947,91.729261,0.01,0.02,0.25,0.28,-0.07,-0.08,-82.1,-8.21
682,Entry long,2025-05-07 07:45,Long,96863,0.000947,91.729261,0.01,0.02,0.25,0.28,-0.07,-0.08,-82.1,-8.21
683,Exit short,2025-05-07 16:45,Exit Short,96893,0.00095,91.7225,-0.42,-0.46,0,0.00,-0.37,-0.41,-82.52,-8.25
683,Entry short,2025-05-07 16:30,Short,96550,0.00095,91.7225,-0.42,-0.46,0,0.00,-0.37,-0.41,-82.52,-8.25
684,Exit long,2025-05-10 06:15,Exit Long,103698,0.000886,91.622146,0.16,0.18,0.21,0.23,-0.05,-0.06,-82.36,-8.24
684,Entry long,2025-05-10 06:15,Long,103411,0.000886,91.622146,0.16,0.18,0.21,0.23,-0.05,-0.06,-82.36,-8.24
685,Exit short,2025-05-10 16:15,Exit Short,103399,0.000889,91.70924,-0.3,-0.33,0,0.00,-0.26,-0.28,-82.66,-8.27
685,Entry short,2025-05-10 16:00,Short,103160,0.000889,91.70924,-0.3,-0.33,0,0.00,-0.26,-0.28,-82.66,-8.27
686,Exit long,2025-05-10 23:15,Exit Long,104106,0.000883,91.640389,0.19,0.21,0.24,0.26,-0.22,-0.24,-82.47,-8.25
686,Entry long,2025-05-10 22:00,Long,103783,0.000883,91.640389,0.19,0.21,0.24,0.26,-0.22,-0.24,-82.47,-8.25
687,Exit short,2025-05-11 15:00,Exit Short,104333,0.000882,91.705068,-0.41,-0.45,0.08,0.09,-0.36,-0.40,-82.88,-8.29
687,Entry short,2025-05-11 14:15,Short,103974,0.000882,91.705068,-0.41,-0.45,0.08,0.09,-0.36,-0.40,-82.88,-8.29
688,Exit long,2025-05-12 07:30,Exit Long,105130,0.000868,91.652988,-0.49,-0.54,0.05,0.06,-0.45,-0.49,-83.37,-8.34
688,Entry long,2025-05-12 07:15,Long,105591,0.000868,91.652988,-0.49,-0.54,0.05,0.06,-0.45,-0.49,-83.37,-8.34
689,Exit long,2025-05-13 11:30,Exit Long,103787,0.000887,91.594281,0.37,0.41,0.42,0.46,-0.09,-0.10,-82.99,-8.30
689,Entry long,2025-05-13 09:30,Long,103263,0.000887,91.594281,0.37,0.41,0.42,0.46,-0.09,-0.10,-82.99,-8.30
690,Exit short,2025-05-14 09:45,Exit Short,103464,0.000888,91.590984,-0.38,-0.41,0,0.00,-0.33,-0.36,-83.37,-8.34
690,Entry short,2025-05-14 09:15,Short,103143,0.000888,91.590984,-0.38,-0.41,0,0.00,-0.33,-0.36,-83.37,-8.34
691,Exit long,2025-05-15 01:00,Exit Long,103629,0.000882,91.612458,-0.3,-0.33,0,0.00,-0.26,-0.28,-83.67,-8.37
691,Entry long,2025-05-15 00:45,Long,103869,0.000882,91.612458,-0.3,-0.33,0,0.00,-0.26,-0.28,-83.67,-8.37
692,Exit short,2025-05-16 09:45,Exit Short,103823,0.000884,91.512564,-0.36,-0.39,0.29,0.32,-0.31,-0.34,-84.03,-8.40
692,Entry short,2025-05-16 08:15,Short,103521,0.000884,91.512564,-0.36,-0.39,0.29,0.32,-0.31,-0.34,-84.03,-8.40
693,Exit long,2025-05-18 13:45,Exit Long,104710,0.000876,91.485936,0.15,0.16,0.19,0.21,-0.15,-0.17,-83.88,-8.39
693,Entry long,2025-05-18 13:45,Long,104436,0.000876,91.485936,0.15,0.16,0.19,0.21,-0.15,-0.17,-83.88,-8.39
694,Exit long,2025-05-21 14:15,Exit Long,107740,0.000854,91.589792,0.33,0.36,0.37,0.41,-0.16,-0.17,-83.56,-8.36
694,Entry long,2025-05-21 13:45,Long,107248,0.000854,91.589792,0.33,0.36,0.37,0.41,-0.16,-0.17,-83.56,-8.36
695,Exit long,2025-05-22 13:30,Exit Long,111112,0.00082,91.53168,-0.51,-0.56,0,0.00,-0.47,-0.51,-84.07,-8.41
695,Entry long,2025-05-22 13:00,Long,111624,0.00082,91.53168,-0.51,-0.56,0,0.00,-0.47,-0.51,-84.07,-8.41
696,Exit long,2025-05-27 13:30,Exit Long,110113,0.000828,91.516356,-0.43,-0.47,0.17,0.18,-0.39,-0.42,-84.5,-8.45
696,Entry long,2025-05-27 13:30,Long,110527,0.000828,91.516356,-0.43,-0.47,0.17,0.18,-0.39,-0.42,-84.5,-8.45
697,Exit short,2025-05-28 14:30,Exit Short,107641,0.000846,91.444986,0.29,0.32,0.33,0.37,-0.23,-0.25,-84.21,-8.42
697,Entry short,2025-05-28 14:00,Short,108091,0.000846,91.444986,0.29,0.32,0.33,0.37,-0.23,-0.25,-84.21,-8.42
698,Exit short,2025-05-28 20:30,Exit Short,107416,0.000855,91.468755,-0.46,-0.51,0.11,0.12,-0.42,-0.46,-84.68,-8.47
698,Entry short,2025-05-28 20:00,Short,106981,0.000855,91.468755,-0.46,-0.51,0.11,0.12,-0.42,-0.46,-84.68,-8.47
699,Exit short,2025-05-30 07:30,Exit Short,105187,0.000865,91.39417,0.32,0.35,0.36,0.40,-0.05,-0.05,-84.36,-8.44
699,Entry short,2025-05-30 07:30,Short,105658,0.000865,91.39417,0.32,0.35,0.36,0.40,-0.05,-0.05,-84.36,-8.44
700,Exit short,2025-05-30 19:00,Mean Exit,104915,0.000876,91.457904,-0.54,-0.59,0.57,0.62,-0.5,-0.55,-84.9,-8.49
700,Entry short,2025-05-30 16:45,Short,104404,0.000876,91.457904,-0.54,-0.59,0.57,0.62,-0.5,-0.55,-84.9,-8.49
701,Exit short,2025-06-01 01:45,Exit Short,104166,0.000875,91.378875,0.14,0.16,0.19,0.21,-0.16,-0.18,-84.76,-8.48
701,Entry short,2025-06-01 00:30,Short,104433,0.000875,91.378875,0.14,0.16,0.19,0.21,-0.16,-0.18,-84.76,-8.48
702,Exit short,2025-06-03 09:45,Mean Exit,105315,0.00087,91.4283,-0.29,-0.31,0.08,0.09,-0.26,-0.29,-85.04,-8.50
702,Entry short,2025-06-03 08:15,Short,105090,0.00087,91.4283,-0.29,-0.31,0.08,0.09,-0.26,-0.29,-85.04,-8.50
703,Exit long,2025-06-03 16:45,Exit Long,106068,0.000859,91.41478,-0.39,-0.43,0.33,0.36,-0.35,-0.38,-85.44,-8.54
703,Entry long,2025-06-03 14:45,Long,106420,0.000859,91.41478,-0.39,-0.43,0.33,0.36,-0.35,-0.38,-85.44,-8.54
704,Exit long,2025-06-07 06:45,Exit Long,105181,0.000871,91.342641,0.18,0.20,0.22,0.25,-0.16,-0.18,-85.26,-8.53
704,Entry long,2025-06-07 03:15,Long,104871,0.000871,91.342641,0.18,0.20,0.22,0.25,-0.16,-0.18,-85.26,-8.53
705,Exit long,2025-06-07 23:15,Mean Exit,105775,0.000863,91.396878,-0.2,-0.22,0.00004,0.00,-0.23,-0.25,-85.46,-8.55
705,Entry long,2025-06-07 19:30,Long,105906,0.000863,91.396878,-0.2,-0.22,0.00004,0.00,-0.23,-0.25,-85.46,-8.55
706,Exit short,2025-06-14 12:00,Mean Exit,105116,0.00087,91.35087,-0.19,-0.21,0.1,0.11,-0.21,-0.23,-85.65,-8.57
706,Entry short,2025-06-14 07:15,Short,105001,0.00087,91.35087,-0.19,-0.21,0.1,0.11,-0.21,-0.23,-85.65,-8.57
707,Exit long,2025-06-15 05:45,Exit Long,106079,0.000863,91.36581,0.09,0.10,0.13,0.15,-0.05,-0.05,-85.57,-8.56
707,Entry long,2025-06-15 05:45,Long,105870,0.000863,91.36581,0.09,0.10,0.13,0.15,-0.05,-0.05,-85.57,-8.56
708,Exit short,2025-06-15 20:30,Exit Short,104857,0.000869,91.384909,0.17,0.19,0.22,0.24,-0.2,-0.22,-85.39,-8.54
708,Entry short,2025-06-15 19:45,Short,105161,0.000869,91.384909,0.17,0.19,0.22,0.24,-0.2,-0.22,-85.39,-8.54
709,Exit long,2025-06-16 18:45,Exit Long,108193,0.000848,91.28296,0.37,0.41,0.42,0.46,-0.3,-0.33,-85.02,-8.50
709,Entry long,2025-06-16 14:45,Long,107645,0.000848,91.28296,0.37,0.41,0.42,0.46,-0.3,-0.33,-85.02,-8.50
710,Exit short,2025-06-20 05:30,Exit Short,104494,0.000877,91.449175,-0.28,-0.31,0,0.00,-0.24,-0.26,-85.3,-8.53
710,Entry short,2025-06-20 05:00,Short,104275,0.000877,91.449175,-0.28,-0.31,0,0.00,-0.24,-0.26,-85.3,-8.53
711,Exit short,2025-06-20 14:45,Exit Short,104284,0.000872,91.45536,0.43,0.47,0.47,0.52,-0.05,-0.06,-84.87,-8.49
711,Entry short,2025-06-20 14:45,Short,104880,0.000872,91.45536,0.43,0.47,0.47,0.52,-0.05,-0.06,-84.87,-8.49
712,Exit short,2025-06-21 14:30,Exit Short,103750,0.000882,91.373436,-0.23,-0.25,0.11,0.12,-0.18,-0.20,-85.1,-8.51
712,Entry short,2025-06-21 14:00,Short,103598,0.000882,91.373436,-0.23,-0.25,0.11,0.12,-0.18,-0.20,-85.1,-8.51
713,Exit long,2025-06-23 14:30,Exit Long,101873,0.000893,91.493208,-0.61,-0.67,0.12,0.14,-0.57,-0.62,-85.71,-8.57
713,Entry long,2025-06-23 14:00,Long,102456,0.000893,91.493208,-0.61,-0.67,0.12,0.14,-0.57,-0.62,-85.71,-8.57
714,Exit long,2025-06-24 17:15,Exit Long,105788,0.000859,91.295379,-0.51,-0.56,0.01,0.01,-0.47,-0.51,-86.23,-8.62
714,Entry long,2025-06-24 17:00,Long,106281,0.000859,91.295379,-0.51,-0.56,0.01,0.01,-0.47,-0.51,-86.23,-8.62
715,Exit long,2025-06-25 03:45,Exit Long,106328,0.000855,91.31229,-0.49,-0.54,0,0.00,-0.45,-0.49,-86.72,-8.67
715,Entry long,2025-06-25 02:15,Long,106798,0.000855,91.31229,-0.49,-0.54,0,0.00,-0.45,-0.49,-86.72,-8.67
716,Exit short,2025-06-27 12:15,Exit Short,107219,0.000853,91.22835,-0.32,-0.35,0.11,0.12,-0.28,-0.30,-87.04,-8.70
716,Entry short,2025-06-27 08:00,Short,106950,0.000853,91.22835,-0.32,-0.35,0.11,0.12,-0.28,-0.30,-87.04,-8.70
717,Exit long,2025-06-27 17:30,Exit Long,106972,0.000849,91.154583,-0.43,-0.47,0.27,0.29,-0.38,-0.42,-87.47,-8.75
717,Entry long,2025-06-27 16:00,Long,107367,0.000849,91.154583,-0.43,-0.47,0.27,0.29,-0.38,-0.42,-87.47,-8.75
718,Exit short,2025-06-28 01:45,Exit Short,107100,0.000853,91.169493,-0.28,-0.30,0,0.00,-0.23,-0.25,-87.74,-8.77
718,Entry short,2025-06-28 01:30,Short,106881,0.000853,91.169493,-0.28,-0.30,0,0.00,-0.23,-0.25,-87.74,-8.77
719,Exit short,2025-06-30 14:45,Exit Short,106840,0.00085,91.1455,0.24,0.26,0.29,0.31,-0.09,-0.10,-87.5,-8.75
719,Entry short,2025-06-30 14:45,Short,107230,0.00085,91.1455,0.24,0.26,0.29,0.31,-0.09,-0.10,-87.5,-8.75
720,Exit long,2025-07-02 05:15,Exit Long,106454,0.000859,91.121002,0.23,0.25,0.28,0.30,-0.1,-0.10,-87.27,-8.73
720,Entry long,2025-07-02 03:15,Long,106078,0.000859,91.121002,0.23,0.25,0.28,0.30,-0.1,-0.10,-87.27,-8.73
721,Exit short,2025-07-09 03:45,Exit Short,108390,0.000839,91.14896,0.12,0.13,0.16,0.18,-0.08,-0.09,-87.15,-8.72
721,Entry short,2025-07-09 03:00,Short,108640,0.000839,91.14896,0.12,0.13,0.16,0.18,-0.08,-0.09,-87.15,-8.72
722,Exit long,2025-07-11 05:00,Exit Long,117291,0.000782,91.12255,0.51,0.56,0.55,0.61,-0.13,-0.14,-86.65,-8.66
722,Entry long,2025-07-11 02:45,Long,116525,0.000782,91.12255,0.51,0.56,0.55,0.61,-0.13,-0.14,-86.65,-8.66
723,Exit short,2025-07-11 16:45,Exit Short,117466,0.000781,91.269222,-0.56,-0.62,0.11,0.12,-0.52,-0.57,-87.21,-8.72
723,Entry short,2025-07-11 16:15,Short,116862,0.000781,91.269222,-0.56,-0.62,0.11,0.12,-0.52,-0.57,-87.21,-8.72
724,Exit long,2025-07-13 08:30,Mean Exit,117884,0.000774,91.180296,-0.03,-0.03,0.18,0.19,-0.12,-0.13,-87.24,-8.72
724,Entry long,2025-07-13 03:30,Long,117804,0.000774,91.180296,-0.03,-0.03,0.18,0.19,-0.12,-0.13,-87.24,-8.72
725,Exit short,2025-07-13 23:45,Exit Short,118857,0.00077,91.23499,-0.38,-0.41,0.06,0.06,-0.33,-0.36,-87.61,-8.76
725,Entry short,2025-07-13 22:15,Short,118487,0.00077,91.23499,-0.38,-0.41,0.06,0.06,-0.33,-0.36,-87.61,-8.76
726,Exit long,2025-07-17 10:30,Exit Long,118578,0.000766,91.191534,-0.45,-0.50,0,0.00,-0.41,-0.45,-88.07,-8.81
726,Entry long,2025-07-17 09:45,Long,119049,0.000766,91.191534,-0.45,-0.50,0,0.00,-0.41,-0.45,-88.07,-8.81
727,Exit long,2025-07-20 07:45,Exit Long,118079,0.00077,91.05712,-0.23,-0.25,0,0.00,-0.18,-0.20,-88.29,-8.83
727,Entry long,2025-07-20 07:45,Long,118256,0.00077,91.05712,-0.23,-0.25,0,0.00,-0.18,-0.20,-88.29,-8.83
728,Exit long,2025-07-24 15:30,Exit Long,118693,0.000764,91.018376,-0.43,-0.47,0.25,0.28,-0.38,-0.42,-88.72,-8.87
728,Entry long,2025-07-24 15:00,Long,119134,0.000764,91.018376,-0.43,-0.47,0.25,0.28,-0.38,-0.42,-88.72,-8.87
729,Exit long,2025-07-25 13:30,Exit Long,115814,0.000782,91.04435,-0.57,-0.62,0.25,0.27,-0.52,-0.57,-89.29,-8.93
729,Entry long,2025-07-25 10:45,Long,116425,0.000782,91.04435,-0.57,-0.62,0.25,0.27,-0.52,-0.57,-89.29,-8.93
730,Exit short,2025-07-25 15:45,Exit Short,115772,0.00079,90.93374,-0.62,-0.68,0.1,0.11,-0.57,-0.63,-89.91,-8.99
730,Entry short,2025-07-25 14:45,Short,115106,0.00079,90.93374,-0.62,-0.68,0.1,0.11,-0.57,-0.63,-89.91,-8.99
731,Exit short,2025-07-27 10:15,Exit Short,118217,0.00077,90.91698,-0.2,-0.22,0.08,0.08,-0.16,-0.17,-90.11,-9.01
731,Entry short,2025-07-27 08:30,Short,118074,0.00077,90.91698,-0.2,-0.22,0.08,0.08,-0.16,-0.17,-90.11,-9.01
732,Exit long,2025-07-29 06:15,Exit Long,119050,0.000767,90.887199,0.33,0.37,0.38,0.42,-0.1,-0.11,-89.78,-8.98
732,Entry long,2025-07-29 03:45,Long,118497,0.000767,90.887199,0.33,0.37,0.38,0.42,-0.1,-0.11,-89.78,-8.98
733,Exit short,2025-07-29 12:00,Exit Short,118635,0.000768,90.870528,-0.33,-0.37,0.06,0.06,-0.29,-0.32,-90.11,-9.01
733,Entry short,2025-07-29 11:00,Short,118321,0.000768,90.870528,-0.33,-0.37,0.06,0.06,-0.29,-0.32,-90.11,-9.01
734,Exit short,2025-07-30 11:45,Exit Short,117427,0.000771,90.826884,0.2,0.22,0.25,0.27,-0.07,-0.08,-89.91,-8.99
734,Entry short,2025-07-30 11:45,Short,117804,0.000771,90.826884,0.2,0.22,0.25,0.27,-0.07,-0.08,-89.91,-8.99
735,Exit short,2025-07-31 13:30,Exit Short,117822,0.00077,90.95471,0.14,0.15,0.19,0.20,-0.05,-0.05,-89.77,-8.98
735,Entry short,2025-07-31 13:30,Short,118123,0.00077,90.95471,0.14,0.15,0.19,0.20,-0.05,-0.05,-89.77,-8.98
736,Exit short,2025-07-31 19:30,Exit Short,116926,0.000774,90.962802,0.37,0.41,0.42,0.46,-0.41,-0.45,-89.4,-8.94
736,Entry short,2025-07-31 18:15,Short,117523,0.000774,90.962802,0.37,0.41,0.42,0.46,-0.41,-0.45,-89.4,-8.94
737,Exit long,2025-08-03 18:15,Exit Long,114428,0.000797,90.97755,0.13,0.14,0.18,0.19,-0.2,-0.22,-89.26,-8.93
737,Entry long,2025-08-03 17:15,Long,114150,0.000797,90.97755,0.13,0.14,0.18,0.19,-0.2,-0.22,-89.26,-8.93
738,Exit long,2025-08-04 14:45,Exit Long,114911,0.000789,90.936195,-0.36,-0.40,0.13,0.14,-0.32,-0.35,-89.63,-8.96
738,Entry long,2025-08-04 14:15,Long,115255,0.000789,90.936195,-0.36,-0.40,0.13,0.14,-0.32,-0.35,-89.63,-8.96
739,Exit long,2025-08-06 18:15,Exit Long,115729,0.000791,90.983193,0.47,0.51,0.51,0.56,-0.17,-0.19,-89.16,-8.92
739,Entry long,2025-08-06 15:15,Long,115023,0.000791,90.983193,0.47,0.51,0.51,0.56,-0.17,-0.19,-89.16,-8.92
740,Exit long,2025-08-08 00:30,Mean Exit,117166,0.000776,90.94332,-0.11,-0.12,0.33,0.36,-0.27,-0.30,-89.27,-8.93
740,Entry long,2025-08-07 19:45,Long,117195,0.000776,90.94332,-0.11,-0.12,0.33,0.36,-0.27,-0.30,-89.27,-8.93
741,Exit short,2025-08-08 16:00,Exit Short,116297,0.000785,90.99406,-0.39,-0.43,0,0.00,-0.34,-0.38,-89.66,-8.97
741,Entry short,2025-08-08 15:45,Short,115916,0.000785,90.99406,-0.39,-0.43,0,0.00,-0.34,-0.38,-89.66,-8.97
742,Exit short,2025-08-13 04:00,Exit Short,119723,0.000762,90.951558,-0.37,-0.40,0.17,0.19,-0.32,-0.35,-90.03,-9.00
742,Entry short,2025-08-13 01:15,Short,119359,0.000762,90.951558,-0.37,-0.40,0.17,0.19,-0.32,-0.35,-90.03,-9.00
743,Exit short,2025-08-14 12:30,Exit Short,120385,0.000751,90.869498,0.37,0.41,0.41,0.46,-0.19,-0.21,-89.66,-8.97
743,Entry short,2025-08-14 11:00,Short,120998,0.000751,90.869498,0.37,0.41,0.41,0.46,-0.19,-0.21,-89.66,-8.97
744,Exit short,2025-08-17 18:45,Exit Short,117590,0.000771,90.883167,0.13,0.14,0.18,0.19,-0.15,-0.17,-89.53,-8.95
744,Entry short,2025-08-17 17:00,Short,117877,0.000771,90.883167,0.13,0.14,0.18,0.19,-0.15,-0.17,-89.53,-8.95
745,Exit short,2025-08-18 09:45,Exit Short,115155,0.000793,90.986441,-0.42,-0.46,0,0.00,-0.38,-0.41,-89.95,-9.00
745,Entry short,2025-08-18 09:30,Short,114737,0.000793,90.986441,-0.42,-0.46,0,0.00,-0.38,-0.41,-89.95,-9.00
746,Exit short,2025-08-19 16:30,Exit Short,113530,0.000796,90.878524,0.42,0.46,0.46,0.51,-0.29,-0.32,-89.54,-8.95
746,Entry short,2025-08-19 14:30,Short,114169,0.000796,90.878524,0.42,0.46,0.46,0.51,-0.29,-0.32,-89.54,-8.95
747,Exit short,2025-08-21 11:45,Exit Short,113020,0.000802,90.95482,0.22,0.24,0.27,0.29,-0.18,-0.20,-89.31,-8.93
747,Entry short,2025-08-21 09:30,Short,113410,0.000802,90.95482,0.22,0.24,0.27,0.29,-0.18,-0.20,-89.31,-8.93
748,Exit long,2025-08-22 04:45,Exit Long,112744,0.000804,90.955716,-0.4,-0.44,0.23,0.25,-0.36,-0.39,-89.71,-8.97
748,Entry long,2025-08-22 02:15,Long,113129,0.000804,90.955716,-0.4,-0.44,0.23,0.25,-0.36,-0.39,-89.71,-8.97
749,Exit short,2025-08-23 02:30,Exit Short,115811,0.000782,90.920012,0.27,0.29,0.31,0.34,-0.22,-0.24,-89.45,-8.94
749,Entry short,2025-08-23 01:45,Short,116266,0.000782,90.920012,0.27,0.29,0.31,0.34,-0.22,-0.24,-89.45,-8.94
750,Exit short,2025-08-24 15:00,Exit Short,114619,0.000795,90.931305,-0.28,-0.31,0,0.00,-0.24,-0.26,-89.73,-8.97
750,Entry short,2025-08-24 14:15,Short,114379,0.000795,90.931305,-0.28,-0.31,0,0.00,-0.24,-0.26,-89.73,-8.97
751,Exit short,2025-08-24 17:00,Exit Short,114501,0.000796,90.929468,-0.3,-0.33,0,0.00,-0.26,-0.28,-90.04,-9.00
751,Entry short,2025-08-24 17:00,Short,114233,0.000796,90.929468,-0.3,-0.33,0,0.00,-0.26,-0.28,-90.04,-9.00
752,Exit short,2025-08-26 12:30,Exit Short,110029,0.000829,90.913114,-0.39,-0.43,0.02,0.03,-0.35,-0.38,-90.43,-9.04
752,Entry short,2025-08-26 11:45,Short,109666,0.000829,90.913114,-0.39,-0.43,0.02,0.03,-0.35,-0.38,-90.43,-9.04
753,Exit long,2025-08-27 14:45,Exit Long,111761,0.00081,90.89982,-0.46,-0.51,0.3,0.33,-0.42,-0.46,-90.89,-9.09
753,Entry long,2025-08-27 14:30,Long,112222,0.00081,90.89982,-0.46,-0.51,0.3,0.33,-0.42,-0.46,-90.89,-9.09
754,Exit long,2025-08-28 04:30,Exit Long,112491,0.000811,90.785773,0.35,0.39,0.4,0.44,-0.1,-0.11,-90.54,-9.05
754,Entry long,2025-08-28 03:30,Long,111943,0.000811,90.785773,0.35,0.39,0.4,0.44,-0.1,-0.11,-90.54,-9.05
755,Exit short,2025-08-28 22:15,Mean Exit,112302,0.000809,90.829666,-0.11,-0.12,0.28,0.31,-0.41,-0.45,-90.65,-9.07
755,Entry short,2025-08-28 17:15,Short,112274,0.000809,90.829666,-0.11,-0.12,0.28,0.31,-0.41,-0.45,-90.65,-9.07
756,Exit short,2025-08-29 21:30,Exit Short,108231,0.000844,90.876012,-0.56,-0.62,0.11,0.12,-0.52,-0.57,-91.21,-9.12
756,Entry short,2025-08-29 20:45,Short,107673,0.000844,90.876012,-0.56,-0.62,0.11,0.12,-0.52,-0.57,-91.21,-9.12
757,Exit long,2025-08-30 16:00,Exit Long,108680,0.000833,90.732026,-0.29,-0.32,0,0.00,-0.25,-0.27,-91.51,-9.15
757,Entry long,2025-08-30 15:45,Long,108922,0.000833,90.732026,-0.29,-0.32,0,0.00,-0.25,-0.27,-91.51,-9.15
758,Exit short,2025-09-01 00:00,Exit Short,108045,0.000837,90.725778,0.2,0.22,0.25,0.27,-0.08,-0.08,-91.3,-9.13
758,Entry short,2025-08-31 23:30,Short,108394,0.000837,90.725778,0.2,0.22,0.25,0.27,-0.08,-0.08,-91.3,-9.13
759,Exit short,2025-09-02 12:00,Exit Short,109478,0.000826,90.803832,0.28,0.31,0.33,0.36,-0.07,-0.07,-91.02,-9.10
759,Entry short,2025-09-02 11:45,Short,109932,0.000826,90.803832,0.28,0.31,0.33,0.36,-0.07,-0.07,-91.02,-9.10
760,Exit long,2025-09-03 09:00,Exit Long,110922,0.000816,90.758784,-0.34,-0.37,0.01,0.01,-0.29,-0.32,-91.36,-9.14
760,Entry long,2025-09-03 08:15,Long,111224,0.000816,90.758784,-0.34,-0.37,0.01,0.01,-0.29,-0.32,-91.36,-9.14
761,Exit short,2025-09-04 18:15,Mean Exit,110132,0.000826,90.71545,-0.34,-0.38,0.35,0.39,-0.38,-0.41,-91.7,-9.17
761,Entry short,2025-09-04 14:15,Short,109825,0.000826,90.71545,-0.34,-0.38,0.35,0.39,-0.38,-0.41,-91.7,-9.17
762,Exit long,2025-09-06 04:00,Exit Long,110950,0.000816,90.75552,-0.31,-0.34,0.03,0.03,-0.27,-0.29,-92.01,-9.20
762,Entry long,2025-09-06 03:00,Long,111220,0.000816,90.75552,-0.31,-0.34,0.03,0.03,-0.27,-0.29,-92.01,-9.20
763,Exit short,2025-09-09 15:30,Exit Short,110978,0.000813,90.708849,0.39,0.43,0.44,0.48,-0.31,-0.35,-91.62,-9.16
763,Entry short,2025-09-09 14:45,Short,111573,0.000813,90.708849,0.39,0.43,0.44,0.48,-0.31,-0.35,-91.62,-9.16
764,Exit long,2025-09-10 07:45,Exit Long,112318,0.000811,90.772797,0.23,0.25,0.27,0.30,-0.12,-0.13,-91.39,-9.14
764,Entry long,2025-09-10 07:15,Long,111927,0.000811,90.772797,0.23,0.25,0.27,0.30,-0.12,-0.13,-91.39,-9.14
765,Exit long,2025-09-11 04:30,Exit Long,114155,0.000793,90.742197,-0.31,-0.34,0,0.00,-0.26,-0.29,-91.7,-9.17
765,Entry long,2025-09-11 04:00,Long,114429,0.000793,90.742197,-0.31,-0.34,0,0.00,-0.26,-0.29,-91.7,-9.17
766,Exit long,2025-09-18 15:00,Exit Long,117473,0.00077,90.71986,-0.36,-0.39,0,0.00,-0.31,-0.34,-92.06,-9.21
766,Entry long,2025-09-18 14:45,Long,117818,0.00077,90.71986,-0.36,-0.39,0,0.00,-0.31,-0.34,-92.06,-9.21
767,Exit short,2025-09-22 00:45,Exit Short,114605,0.000789,90.6561,0.14,0.16,0.19,0.21,-0.09,-0.09,-91.92,-9.19
767,Entry short,2025-09-22 00:45,Short,114900,0.000789,90.6561,0.14,0.16,0.19,0.21,-0.09,-0.09,-91.92,-9.19
768,Exit short,2025-09-23 20:30,Exit Short,111519,0.000809,90.661394,0.35,0.39,0.4,0.44,-0.21,-0.23,-91.56,-9.16
768,Entry short,2025-09-23 17:45,Short,112066,0.000809,90.661394,0.35,0.39,0.4,0.44,-0.21,-0.23,-91.56,-9.16
769,Exit short,2025-09-24 04:00,Exit Short,111260,0.000812,90.718264,0.28,0.31,0.33,0.36,-0.09,-0.09,-91.28,-9.13
769,Entry short,2025-09-24 04:00,Short,111722,0.000812,90.718264,0.28,0.31,0.33,0.36,-0.09,-0.09,-91.28,-9.13
770,Exit long,2025-09-24 13:45,Exit Long,112870,0.000802,90.732666,-0.3,-0.33,0.05,0.06,-0.26,-0.28,-91.58,-9.16
