Rank,Strategy,Asset,Timeframe,Initial_Capital_USD,Final_Capital_USD,Net_Profit_USD,roi,ROI/annum,ROI_per_annum_Percent,Total_Trades,Winning_Trades,Losing_Trades,Win_Rate_Percent,Profit_Factor,Sharpe_Ratio,Avg_Trade_Percent,Performance_Grade,Deployment_Status,Data_Source,Time_period_checked,Time_start,time_end,fees_exchnage,Parameters,Candle_Period
193,Trend_Pullback_Entry,SOLUSDT,15m,10000,10952.48,952.48,9.52,9.52,9.52,18,4,14,22.22,1.67,3.0,0.59,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
194,ADX_Volume_Break,SOLUSDT,1h,10000,10947.65,947.65,9.48,9.48,9.48,18,4,14,22.22,1.26,6.53,0.74,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",1h
195,EMA_Breakout_ADX,SOLUSDT,1h,10000,10947.65,947.65,9.48,9.48,9.48,18,4,14,22.22,1.26,6.53,0.74,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",1h
196,RSI_BB_MACD_Stochastic,SOLUSDT,15m,10000,10936.15,936.15,9.36,9.36,9.36,6,2,4,33.33,3.04,4.03,1.68,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
197,EMA_Cluster,SOLUSDT,15m,10000,10923.4,923.4,9.23,9.23,9.23,7,2,5,28.57,2.31,4.59,1.45,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
198,VWAP_Momentum,SOLUSDT,15m,10000,10923.4,923.4,9.23,9.23,9.23,7,2,5,28.57,2.31,4.59,1.45,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
199,EMA_Cloud_Strategy,SOLUSDT,15m,10000,10923.4,923.4,9.23,9.23,9.23,7,2,5,28.57,2.31,4.59,1.45,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
200,VWAP_MACD_ADX,SOLUSDT,1h,10000,10919.3,919.3,9.19,9.19,9.19,21,5,16,23.81,1.26,5.12,0.58,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
201,VWAP_Trend_Entry,SOLUSDT,1h,10000,10919.3,919.3,9.19,9.19,9.19,21,5,16,23.81,1.26,5.12,0.58,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
202,RSI_Trend_ADX,SOLUSDT,15m,10000,10911.47,911.47,9.11,9.11,9.11,7,2,5,28.57,2.3,4.57,1.44,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
203,EMA_Rainbow_Stack,SOLUSDT,15m,10000,10911.47,911.47,9.11,9.11,9.11,7,2,5,28.57,2.3,4.57,1.44,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
204,MACD_Divergence,SOLUSDT,15m,10000,10910.12,910.12,9.1,9.1,9.1,18,4,14,22.22,1.63,3.01,0.57,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
205,BB_VWAP_ADX,SOLUSDT,15m,10000,10904.13,904.13,9.04,9.04,9.04,7,2,5,28.57,2.09,4.92,1.44,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
206,Trend_Channel_Bounce,SOLUSDT,15m,10000,10895.22,895.22,8.95,8.95,8.95,13,3,10,23.08,1.78,3.56,0.77,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
207,EMA_Convergence,SOLUSDT,15m,10000,10895.22,895.22,8.95,8.95,8.95,13,3,10,23.08,1.78,3.56,0.77,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
208,MACD_Histogram_Trade,SOLUSDT,15m,10000,10895.22,895.22,8.95,8.95,8.95,13,3,10,23.08,1.78,3.56,0.77,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
209,Conservative_Growth,SOLUSDT,15m,10000,10895.22,895.22,8.95,8.95,8.95,13,3,10,23.08,1.78,3.56,0.77,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
210,RSI_Bounce,SOLUSDT,15m,10000,10886.02,886.02,8.86,8.86,8.86,19,4,15,21.05,1.59,2.96,0.53,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
211,VWAP_Support_Level,SOLUSDT,15m,10000,10886.02,886.02,8.86,8.86,8.86,19,4,15,21.05,1.59,2.96,0.53,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
212,RSI_VWAP_Trade,SOLUSDT,15m,10000,10886.02,886.02,8.86,8.86,8.86,19,4,15,21.05,1.59,2.96,0.53,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
213,BB_EMA_VWAP,SOLUSDT,15m,10000,10885.68,885.68,8.86,8.86,8.86,7,2,5,28.57,2.21,4.61,1.4,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
214,VWAP_Reversal,SOLUSDT,15m,10000,10886.02,886.02,8.86,8.86,8.86,19,4,15,21.05,1.59,2.96,0.53,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
215,BB_Squeeze_Pro,SOLUSDT,15m,10000,10886.02,886.02,8.86,8.86,8.86,19,4,15,21.05,1.59,2.96,0.53,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
216,Support_Bounce,SOLUSDT,15m,10000,10886.02,886.02,8.86,8.86,8.86,19,4,15,21.05,1.59,2.96,0.53,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
217,RSI_Extreme_Reversal,SOLUSDT,15m,10000,10885.28,885.28,8.85,8.85,8.85,14,3,11,21.43,2.2,2.6,0.69,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.005, TP:0.05, TS:0.005",15m
218,BB_Stochastic_ADX_Trend,SOLUSDT,1h,10000,10872.51,872.51,8.73,8.73,8.73,21,5,16,23.81,1.24,5.19,0.56,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
219,Breakout_Retest_Pro,SOLUSDT,15m,10000,10860.39,860.39,8.6,8.6,8.6,13,3,10,23.08,1.71,3.63,0.75,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
220,BB_EMA_Pro,SOLUSDT,15m,10000,10857.61,857.61,8.58,8.58,8.58,13,3,10,23.08,1.73,3.57,0.75,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
221,BB_VWAP_Strategy,SOLUSDT,15m,10000,10857.61,857.61,8.58,8.58,8.58,13,3,10,23.08,1.73,3.57,0.75,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
222,Low_Risk_Trade,SOLUSDT,15m,10000,10838.35,838.35,8.38,8.38,8.38,28,6,22,21.43,1.47,2.21,0.35,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.005, TP:0.04, TS:0.005",15m
223,RSI_Stochastic_Pro,SOLUSDT,15m,10000,10828.78,828.78,8.29,8.29,8.29,6,2,4,33.33,3.35,3.36,1.48,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
224,Breakout_Pullback,SOLUSDT,15m,10000,10825.8,825.8,8.26,8.26,8.26,7,2,5,28.57,2.49,3.84,1.29,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
225,BB_Stochastic_MACD_ADX,SOLUSDT,1h,10000,10812.04,812.04,8.12,8.12,8.12,32,7,25,21.88,1.16,5.02,0.39,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
226,Conservative_Entry,SOLUSDT,1h,10000,10800.89,800.89,8.01,8.01,8.01,74,16,58,21.62,1.1,2.95,0.17,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.05, TS:0.008",1h
227,RSI_Extreme_Play,SOLUSDT,15m,10000,10797.92,797.92,7.98,7.98,7.98,24,4,20,16.67,1.55,2.46,0.39,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.005, TP:0.05, TS:0.005",15m
228,Multi_Signal_Entry,SOLUSDT,15m,10000,10787.35,787.35,7.87,7.87,7.87,8,2,6,25.0,1.96,4.36,1.11,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
229,EMA_Pro_Entry,SOLUSDT,15m,10000,10787.35,787.35,7.87,7.87,7.87,8,2,6,25.0,1.96,4.36,1.11,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
230,ADX_EMA_VWAP_MACD,SOLUSDT,1h,10000,10786.82,786.82,7.87,7.87,7.87,19,4,15,21.05,1.25,5.34,0.57,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",1h
231,MACD_Signal_Line,SOLUSDT,15m,10000,10785.77,785.77,7.86,7.86,7.86,13,3,10,23.08,1.64,3.54,0.69,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
232,Triple_EMA_Cross,SOLUSDT,15m,10000,10785.77,785.77,7.86,7.86,7.86,13,3,10,23.08,1.64,3.54,0.69,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
233,VWAP_Momentum_Pro,SOLUSDT,15m,10000,10779.92,779.92,7.8,7.8,7.8,8,2,6,25.0,1.8,4.75,1.12,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
234,Moderate_Strategy,SOLUSDT,15m,10000,10767.64,767.64,7.68,7.68,7.68,12,3,9,25.0,1.6,3.78,0.74,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.07, TS:0.012",15m
235,EMA_Convergence_Pro,SOLUSDT,15m,10000,10767.85,767.85,7.68,7.68,7.68,8,2,6,25.0,1.89,4.4,1.09,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
236,RSI_BB_VWAP,SOLUSDT,15m,10000,10757.08,757.08,7.57,7.57,7.57,13,3,10,23.08,1.6,3.59,0.67,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
237,RSI_BB_Combo,SOLUSDT,15m,10000,10750.76,750.76,7.51,7.51,7.51,13,3,10,23.08,1.78,2.99,0.65,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
238,RSI_Divergence_Pro,SOLUSDT,15m,10000,10750.76,750.76,7.51,7.51,7.51,13,3,10,23.08,1.78,2.99,0.65,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
239,RSI_Bullish_Divergence,SOLUSDT,15m,10000,10750.76,750.76,7.51,7.51,7.51,13,3,10,23.08,1.78,2.99,0.65,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
240,VWAP_BB_Stochastic_EMA,SOLUSDT,15m,10000,10748.67,748.67,7.49,7.49,7.49,8,2,6,25.0,1.78,4.68,1.07,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
241,BB_Stochastic_ADX_Trend,SOLUSDT,15m,10000,10748.67,748.67,7.49,7.49,7.49,8,2,6,25.0,1.78,4.68,1.07,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
242,EMA_Retracement,SOLUSDT,15m,10000,10730.14,730.14,7.3,7.3,7.3,20,4,16,20.0,1.46,2.88,0.43,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
243,EMA_Divergence,SOLUSDT,15m,10000,10730.14,730.14,7.3,7.3,7.3,20,4,16,20.0,1.46,2.88,0.43,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
244,VWAP_Break_Pro,SOLUSDT,1h,10000,10715.68,715.68,7.16,7.16,7.16,33,7,26,21.21,1.14,4.78,0.34,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
245,Breakout_Retest,SOLUSDT,15m,10000,10709.91,709.91,7.1,7.1,7.1,7,2,5,28.57,2.6,3.19,1.1,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
246,BB_VWAP_ADX,SOLUSDT,1h,10000,10694.57,694.57,6.95,6.95,6.95,30,6,24,20.0,1.16,4.69,0.36,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
247,Scalp_Trade,SOLUSDT,15m,10000,10689.53,689.53,6.9,6.9,6.9,22,6,16,27.27,1.71,1.55,0.35,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.004, TP:0.025, TS:0.004",15m
248,EMA_RSI_Momentum,SOLUSDT,15m,10000,10671.4,671.4,6.71,6.71,6.71,20,4,16,20.0,1.41,2.9,0.4,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
249,BB_Stochastic_ADX,SOLUSDT,4h,10000,10657.14,657.14,6.57,6.57,6.57,46,13,33,28.26,1.08,5.16,0.29,C,Active,Historical_Parquet,365 days,1759420800,1773806400,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",4h
250,EMA_Rainbow_Stack,SOLUSDT,1h,10000,10648.51,648.51,6.49,6.49,6.49,26,5,21,19.23,1.2,4.1,0.35,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
251,Volume_Surge_Entry,SOLUSDT,1h,10000,10644.43,644.43,6.44,6.44,6.44,58,11,47,18.97,1.1,3.31,0.18,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",1h
252,Triple_Confirmation,SOLUSDT,15m,10000,10630.12,630.12,6.3,6.3,6.3,20,4,16,20.0,1.38,2.91,0.38,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",15m
253,Breakout_Momentum,SOLUSDT,1h,10000,10625.49,625.49,6.25,6.25,6.25,17,4,13,23.53,1.17,6.57,0.59,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",1h
254,Stochastic_Pro_Trade,SOLUSDT,1h,10000,10624.24,624.24,6.24,6.24,6.24,32,7,25,21.88,1.12,5.07,0.34,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
255,Low_Risk_Trade,SOLUSDT,4h,10000,10606.09,606.09,6.06,6.06,6.06,65,19,46,29.23,1.07,3.72,0.18,C,Active,Historical_Parquet,365 days,1759420800,1773806400,Entry:0.01% + Exit:0.01%,"SL:0.005, TP:0.04, TS:0.005",4h
256,Breakout_Volume_ADX,SOLUSDT,1h,10000,10599.19,599.19,5.99,5.99,5.99,13,3,10,23.08,1.21,6.83,0.7,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",1h
257,VWAP_Trend_Pro,SOLUSDT,1h,10000,10550.34,550.34,5.5,5.5,5.5,23,5,18,21.74,1.15,4.77,0.37,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
258,Volume_MACD_ADX,SOLUSDT,1h,10000,10543.33,543.33,5.43,5.43,5.43,20,4,16,20.0,1.16,5.18,0.42,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",1h
259,VWAP_Breakout,SOLUSDT,1h,10000,10537.22,537.22,5.37,5.37,5.37,20,4,16,20.0,1.16,5.22,0.42,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",1h
260,EMA_Acceleration,SOLUSDT,1h,10000,10505.8,505.8,5.06,5.06,5.06,33,7,26,21.21,1.1,4.83,0.28,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
261,RSI_Stochastic_ADX,SOLUSDT,4h,10000,10504.71,504.71,5.05,5.05,5.05,49,13,36,26.53,1.05,5.51,0.27,C,Active,Historical_Parquet,365 days,1759420800,1773806400,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",4h
262,Volume_Profile,SOLUSDT,4h,10000,10501.06,501.06,5.01,5.01,5.01,41,9,32,21.95,1.07,5.21,0.27,C,Active,Historical_Parquet,365 days,1759420800,1773806400,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
263,VWAP_Break_Through,SOLUSDT,4h,10000,10501.06,501.06,5.01,5.01,5.01,41,9,32,21.95,1.07,5.21,0.27,C,Active,Historical_Parquet,365 days,1759420800,1773806400,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
264,EMA_MACD_Stochastic,SOLUSDT,1h,10000,10460.4,460.4,4.6,4.6,4.6,33,7,26,21.21,1.08,5.0,0.28,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
265,BB_VWAP_Strategy,SOLUSDT,1h,10000,10455.48,455.48,4.55,4.55,4.55,52,10,42,19.23,1.07,3.95,0.18,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
266,BB_EMA_Pro,SOLUSDT,1h,10000,10455.48,455.48,4.55,4.55,4.55,52,10,42,19.23,1.07,3.95,0.18,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
267,Breakout_Momentum,SOLUSDT,1h,10000,10394.92,394.92,3.95,3.95,3.95,18,4,14,22.22,1.11,6.42,0.43,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",1h
268,EMA_Convergence,SOLUSDT,1h,10000,10382.66,382.66,3.83,3.83,3.83,35,6,29,17.14,1.1,3.68,0.19,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
269,Trend_Channel_Bounce,SOLUSDT,1h,10000,10367.18,367.18,3.67,3.67,3.67,52,10,42,19.23,1.06,3.91,0.16,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
270,MACD_Signal_Line,SOLUSDT,1h,10000,10361.54,361.54,3.62,3.62,3.62,45,9,36,20.0,1.06,3.77,0.17,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
271,Triple_EMA_Cross,SOLUSDT,1h,10000,10361.54,361.54,3.62,3.62,3.62,45,9,36,20.0,1.06,3.77,0.17,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
272,Breakout_Thermo,SOLUSDT,1h,10000,10352.54,352.54,3.53,3.53,3.53,21,4,17,19.05,1.1,5.02,0.31,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",1h
273,Breakout_Stochastic_ADX,SOLUSDT,1h,10000,10337.72,337.72,3.38,3.38,3.38,20,4,16,20.0,1.08,6.25,0.37,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",1h
274,EMA_RSI_Momentum,SOLUSDT,1h,10000,10335.41,335.41,3.35,3.35,3.35,57,11,46,19.3,1.05,3.3,0.13,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",1h
275,Trend_Follower_Multi,SOLUSDT,1h,10000,10329.84,329.84,3.3,3.3,3.3,33,7,26,21.21,1.06,4.75,0.23,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
276,Supertrend_Multi_Pro,SOLUSDT,1h,10000,10329.84,329.84,3.3,3.3,3.3,33,7,26,21.21,1.06,4.75,0.23,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
277,Multi_Trend_Entry,SOLUSDT,1h,10000,10329.84,329.84,3.3,3.3,3.3,33,7,26,21.21,1.06,4.75,0.23,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
278,Golden_Cross_Pro,SOLUSDT,1h,10000,10329.84,329.84,3.3,3.3,3.3,33,7,26,21.21,1.06,4.75,0.23,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
279,BB_Stochastic_VWAP,SOLUSDT,15m,10000,10317.95,317.95,3.18,3.18,3.18,16,3,13,18.75,1.19,3.3,0.28,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
280,EMA_BB_Stochastic,SOLUSDT,15m,10000,10317.95,317.95,3.18,3.18,3.18,16,3,13,18.75,1.19,3.3,0.28,C,Active,Historical_Parquet,365 days,1772920800,1773819900,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
281,RSI_Stochastic_ADX,SOLUSDT,1h,10000,10316.36,316.36,3.16,3.16,3.16,32,7,25,21.88,1.07,4.39,0.21,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
282,EMA_Cloud_Strategy,SOLUSDT,1h,10000,10313.31,313.31,3.13,3.13,3.13,27,5,22,18.52,1.09,4.19,0.22,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
283,EMA_Cluster,SOLUSDT,1h,10000,10313.31,313.31,3.13,3.13,3.13,27,5,22,18.52,1.09,4.19,0.22,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
284,ADX_Breakout,SOLUSDT,1h,10000,10290.45,290.45,2.9,2.9,2.9,33,7,26,21.21,1.05,4.88,0.22,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
285,Channel_Trend_Follow,SOLUSDT,1h,10000,10290.45,290.45,2.9,2.9,2.9,33,7,26,21.21,1.05,4.88,0.22,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
286,Conservative_Growth,SOLUSDT,1h,10000,10274.14,274.14,2.74,2.74,2.74,36,6,30,16.67,1.07,3.59,0.16,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
287,Volume_Stochastic_MACD_ADX,SOLUSDT,4h,10000,10261.52,261.52,2.62,2.62,2.62,18,4,14,22.22,1.06,6.97,0.39,C,Active,Historical_Parquet,365 days,1759420800,1773806400,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",4h
288,Trend_All_Confirm,SOLUSDT,1h,10000,10227.8,227.8,2.28,2.28,2.28,19,4,15,21.05,1.07,5.52,0.28,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",1h
289,Breakout_Confirmation,SOLUSDT,1h,10000,10212.92,212.92,2.13,2.13,2.13,20,4,16,20.0,1.05,6.32,0.31,C,Active,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",1h
